Loci	ips_0	ips_1	ips_2
Tktl1	0.870462	0.127363	0.0021754
Titf1	0.976875	0.0228404	0.000284674
Tinag	0.995812	0.0041439	4.45294e-05
Timp4	0.955732	0.0436681	0.000599781
Timd4	0.997284	0.00268774	2.8512e-05
Timd2	0.961789	0.0377051	0.000505563
Tigd5	0.92944	0.0695201	0.00103941
Tie1	0.993823	0.00611005	6.69956e-05
Tiam2	0.78999	0.206001	0.00400891
Tiaf2	0.813381	0.183175	0.00344395
Thsd7b	0.944895	0.05433	0.000775264
Thsd4	0.983421	0.0163827	0.000195998
Thsd1	0.884303	0.113804	0.00189203
Thrsp	0.687505	0.305699	0.00679592
Thrb	0.984344	0.0154726	0.000183919
Thpo	0.783192	0.21263	0.00417798
Them5	0.99722	0.00275094	2.9195e-05
Them4	0.703243	0.290424	0.00633396
Theg	0.954914	0.0444737	0.000612734
Thbs4	0.982748	0.0170471	0.000204884
Thbs3	0.554018	0.434703	0.0112788
Thbs2	0.854203	0.143277	0.00252058
Thap2	0.624531	0.366691	0.00877793
Tha1	0.889394	0.108816	0.00179029
Th	0.970268	0.0293535	0.00037882
Tgm6	0.985756	0.0140783	0.000165634
Tgm5	0.968782	0.0308172	0.000400566
Tgifx1	0.998822	0.00116575	1.24231e-05
Tgfbi	0.657104	0.33517	0.00772533
Tgfb3	0.827057	0.169817	0.00312569
Tgfb2	0.972386	0.0272654	0.000348162
Tgfa	0.810861	0.185636	0.00350357
Tg	0.977137	0.0225816	0.000281027
Tfpi2	0.927459	0.0714668	0.00107438
Tff3	0.96552	0.0340307	0.000449017
Tff2	0.812857	0.183687	0.00345632
Tex24	0.999038	0.000952185	1.02196e-05
Tex22	0.993142	0.00678296	7.48817e-05
Tex18	0.998522	0.00146236	1.55041e-05
Tex16	0.998142	0.00183902	1.9454e-05
Tex13	0.708988	0.284843	0.00616847
Tex101	0.982649	0.0171446	0.000206193
Tessp2	0.948017	0.0512591	0.000723839
Tesp2	0.983349	0.0164537	0.000196945
Tesp1	0.97573	0.0239689	0.000300666
Tert	0.748401	0.246521	0.00507782
Tenc1	0.625727	0.365535	0.00873821
Tekt5	0.978729	0.0210119	0.000259063
Tekt4	0.894529	0.103782	0.00168904
Tekt3	0.966287	0.0332758	0.000437548
Tekt2	0.903563	0.0949224	0.00151436
Tekt1	0.531298	0.456545	0.0121569
Tectb	0.996521	0.00344266	3.67444e-05
Tecta	0.954784	0.0446012	0.000614788
Tec	0.80866	0.187785	0.00355589
Tdrd7	0.889239	0.108968	0.00179338
Tdrd1	0.99527	0.00467951	5.05596e-05
Tdpoz1	0.839187	0.157962	0.00285089
Tdo2	0.997561	0.00241305	2.55569e-05
Tctex1d1	0.999427	0.000567062	6.26655e-06
Tcte2	0.998269	0.0017131	1.81287e-05
Tcte1	0.98164	0.0181403	0.00021963
Tcstv3	0.523339	0.464187	0.0124736
Tcl1b4	0.618603	0.372421	0.00897613
Tchhl1	0.997504	0.00246962	2.61636e-05
Tcfec	0.982896	0.0169016	0.000202933
Tcfap2e	0.99439	0.00554929	6.04978e-05
Tcfap2d	0.995105	0.00484276	5.24115e-05
Tcfap2b	0.997537	0.00243763	2.58204e-05
Tcfap2a$Hrc	0.797538	0.198638	0.00382376
Tcf7l2	0.803481	0.192839	0.0036799
Tcf23	0.98933	0.0105496	0.00012063
Tcf21	0.99105	0.00885025	9.96712e-05
Tcf2	0.932679	0.0663378	0.000982773
Tcf1	0.987181	0.0126713	0.000147463
Tcerg1l	0.8323	0.164694	0.00300606
Tceal3	0.659682	0.332674	0.00764459
Tcba1	0.999595	0.000400447	4.5541e-06
Tcap	0.913799	0.0848795	0.00132187
Tcam1	0.954753	0.0446317	0.00061528
Tbxas1	0.858637	0.138938	0.00242516
Tbx6	0.988365	0.0115027	0.000132595
Tbx5	0.910373	0.0882415	0.00138564
Tbx4	0.947971	0.0513045	0.000724593
Tbx22	0.999456	0.000537616	5.96447e-06
Tbx21	0.995018	0.00492851	5.33867e-05
Tbx20	0.993548	0.00638207	7.01722e-05
Tbx2	0.99641	0.00355172	3.79467e-05
Tbx19	0.874406	0.1235	0.00209365
Tbx18	0.915016	0.0836845	0.00129937
Tbr1	0.999571	0.000424593	4.80294e-06
Tbc1d9	0.614231	0.376645	0.00912364
Tbc1d8b	0.622254	0.368892	0.00885381
Tbc1d5	0.655272	0.336945	0.00778296
Tbc1d4	0.87804	0.119941	0.00201904
Tbc1d21	0.998793	0.00119422	1.27178e-05
Tbc1d14$LOC100044325	0.747124	0.247764	0.00511196
Tbc1d10c	0.901211	0.0972296	0.00155942
Tbc1d1$LOC100046817	0.732131	0.26235	0.00551874
Tat	0.958321	0.0411203	0.000559164
Tas2r119	0.995409	0.00454161	4.90004e-05
Tas2r108	0.916152	0.0825694	0.00127845
Tas2r105	0.999003	0.000986562	1.05736e-05
Tas1r2	0.671316	0.321399	0.00728467
Tas1r1	0.748519	0.246406	0.00507467
Tapbpl	0.938031	0.0610779	0.000890647
Tap2	0.741066	0.253659	0.00527499
Tap1	0.920211	0.0785843	0.00120432
Tanc2	0.789983	0.206008	0.00400909
Tal2	0.990398	0.00949435	0.000107556
Tal1	0.991121	0.00878024	9.88186e-05
Tagln3	0.864622	0.13308	0.00229787
Taf15	0.861429	0.136206	0.00236556
Tada1l	0.635696	0.355894	0.00841031
Tacstd2	0.999148	0.000842499	9.09187e-06
Tacr3	0.899571	0.0988384	0.00159102
Tacr1	0.905901	0.0926292	0.00146988
Tac4	0.997562	0.00241275	2.55536e-05
Tac2	0.989271	0.0106081	0.00012136
Tac1	0.988094	0.0117698	0.000135975
Taar1	0.992466	0.00745114	8.2804e-05
T2bp	0.920716	0.0780892	0.00119518
T	0.988386	0.0114821	0.000132336
Sytl4	0.991865	0.00804466	8.99145e-05
Sytl2	0.966915	0.0326573	0.000428192
Syt7	0.854895	0.142599	0.00250562
Syt6	0.988637	0.0112342	0.00012921
Syt4	0.974254	0.0254249	0.000321504
Syt3	0.763398	0.231919	0.0046828
Syt2	0.983969	0.0158418	0.000188806
Syt17	0.884568	0.113545	0.0018867
Syt16	0.999652	0.000343895	3.96967e-06
Syt13	0.965728	0.0338261	0.000445904
Syt12	0.702428	0.291214	0.00635755
Syt10	0.992396	0.00752065	8.36333e-05
Syt1	0.979255	0.0204935	0.000251872
Sypl2	0.917107	0.0816317	0.00126092
Syp	0.823075	0.173707	0.00321743
Synpr	0.999435	0.000558632	6.18007e-06
Synpo2l	0.999636	0.000359382	4.12998e-06
Synj2	0.865665	0.13206	0.00227588
Syngr4	0.65463	0.337567	0.0078032
Syngr3	0.798097	0.198092	0.00381015
Syne2	0.994099	0.00583757	6.38297e-05
Syne1	0.913293	0.0853762	0.00133125
Sync	0.955037	0.0443521	0.000610776
Syn3	0.948069	0.0512076	0.000722983
Syn2	0.993635	0.00629557	6.91603e-05
Sycp2	0.99668	0.00328547	3.50172e-05
Sycn	0.893469	0.104821	0.00170983
Svs7	0.999522	0.000472844	5.29934e-06
Svs6	0.999395	0.000598404	6.58796e-06
Svs5	0.937573	0.0615286	0.000898466
Svs4	0.999647	0.000348764	4.02009e-06
Svs3a	0.996018	0.00393981	4.22505e-05
Svs2	0.999526	0.000469043	5.26028e-06
Svop	0.962595	0.0369116	0.00049325
Svep1	0.84968	0.147701	0.00261892
Sval2	0.999557	0.000438129	4.9423e-06
Sval1	0.99967	0.00032598	3.78393e-06
Sva	0.997444	0.00252884	2.67999e-05
Sv2b	0.986901	0.0129483	0.000151017
Susd3	0.918503	0.0802612	0.00123539
Sumo3	0.997526	0.00244851	2.5937e-05
Sult3a1	0.999529	0.000465457	5.22341e-06
Sult2b1	0.966184	0.0333774	0.000439089
Sult1e1	0.998172	0.00180903	1.9138e-05
Sult1d1	0.999386	0.000607073	6.67685e-06
Sult1c2	0.987252	0.0126017	0.000146571
Sult1b1	0.999394	0.000599366	6.59783e-06
Sult1a1	0.99367	0.00626147	6.87619e-05
Sucnr1	0.999306	0.000686051	7.4866e-06
Styxl1	0.956646	0.0427683	0.000585376
Styk1	0.961212	0.0382739	0.000514421
Stxbp6	0.989114	0.0107629	0.000123295
Stxbp5	0.957426	0.0420006	0.000573137
Stxbp4	0.63262	0.35887	0.00851088
Stx1b1	0.98656	0.0132843	0.000155343
Stx1a	0.607449	0.383197	0.00935478
Stx19	0.993388	0.00654009	7.20246e-05
Strm	0.995669	0.00428533	4.61148e-05
Strc	0.974917	0.0247711	0.000312119
Stra6	0.900538	0.0978895	0.00157236
Stox2	0.732829	0.261671	0.00549956
Ston2	0.740685	0.25403	0.00528532
Stoml3	0.98436	0.0154562	0.000183703
Stmn4	0.925114	0.0737701	0.00111608
Stk39	0.897439	0.100929	0.0016323
Stk36	0.890544	0.107688	0.0017675
Stk32c	0.978332	0.0214038	0.00026452
Stk32b	0.973179	0.0264839	0.0003368
Stk32a	0.951097	0.0482295	0.000673795
Stk22s1	0.718087	0.276003	0.00590983
Stfa3	0.999333	0.000659992	7.21942e-06
Stfa2l1	0.999701	0.000295572	3.46779e-06
Steap4	0.971391	0.0282461	0.000362506
Stc1	0.762182	0.233104	0.00471444
Stbd1	0.987351	0.0125036	0.000145316
Stat5a	0.616625	0.374332	0.00904272
Stat2	0.599186	0.391174	0.00964019
Stard7	0.917656	0.0810935	0.00125088
Stard6	0.657892	0.334407	0.00770061
Stard5	0.815488	0.181117	0.00339433
Stard13	0.869766	0.128044	0.00218991
Star	0.905204	0.0933125	0.0014831
Stac3	0.915805	0.0829103	0.00128484
Stac	0.993404	0.0065237	7.18322e-05
Stab2	0.93093	0.0680571	0.00101329
Stab1	0.948251	0.0510287	0.000720009
St8sia6	0.978089	0.0216434	0.000267865
St8sia5	0.89521	0.103114	0.00167572
St8sia4	0.993499	0.00643003	7.07338e-05
St8sia3	0.883465	0.114626	0.00190892
St8sia2	0.878168	0.119816	0.00201643
St7	0.904128	0.0943681	0.00150358
St6galnac5	0.996957	0.00301089	3.20164e-05
St6galnac3	0.957887	0.0415469	0.000565927
St6galnac2	0.956447	0.0429647	0.000588515
St6galnac1	0.999317	0.000675827	7.38177e-06
St6gal2	0.999749	0.000247757	2.96782e-06
St3gal6	0.985903	0.0139336	0.000163751
St3gal1	0.969729	0.0298847	0.000386688
St18	0.998462	0.00152216	1.61282e-05
Sstr5	0.891211	0.107035	0.00175432
Sstr4	0.971339	0.0282978	0.000363265
Sstr3	0.963404	0.0361148	0.000480943
Sstr2	0.982662	0.0171323	0.000206028
Sstr1	0.996727	0.00323811	3.44982e-05
Sst	0.577373	0.412212	0.0104145
Sspo	0.641649	0.350134	0.00821724
Sspn	0.976483	0.0232264	0.000290128
Ssh3	0.916164	0.0825579	0.00127824
Ssbp2	0.686276	0.306891	0.00683254
Sry	0.99921	0.000781155	8.46209e-06
Srrp	0.999116	0.000874209	9.41766e-06
Srr	0.86052	0.137095	0.00238491
Srpx2	0.939887	0.0592539	0.000859142
Srpx	0.986623	0.0132227	0.00015455
Srpk3	0.997022	0.00294666	3.13175e-05
Srms	0.604517	0.386028	0.00945557
Srgap3	0.595089	0.395128	0.00978331
Srgap1	0.99365	0.00628053	6.89845e-05
Srd5a2l2	0.999313	0.000679193	7.41628e-06
Srd5a2	0.959395	0.0400625	0.000542457
Spz1	0.795791	0.200343	0.00386637
Spty2d1	0.676031	0.316828	0.00714089
Sptlc3	0.977668	0.0220582	0.000273671
Spt2	0.999423	0.000570513	6.30195e-06
Spt1	0.999367	0.000626551	6.87657e-06
Spsb4	0.878803	0.119193	0.00200346
Spry3	0.998513	0.00147102	1.55944e-05
Sprr3	0.873046	0.124832	0.00212175
Sprr2i	0.997467	0.00250615	2.65559e-05
Sprr2f	0.999332	0.000661263	7.23245e-06
Sprr2d	0.934993	0.0640641	0.000942721
Sprr1b	0.998988	0.00100091	1.07214e-05
Sprr1a	0.918442	0.0803211	0.00123651
Sprn	0.994605	0.0053366	5.80515e-05
Spred3	0.932137	0.0668707	0.000992211
Spp2	0.9968	0.00316594	3.37084e-05
Spon2	0.843062	0.154174	0.00276462
Spon1	0.992642	0.00727755	8.07373e-05
Spock3	0.999619	0.000376341	4.30529e-06
Spock1	0.989817	0.0100688	0.00011465
Spo11	0.984589	0.0152307	0.000180727
Spnb1	0.568371	0.420885	0.0107432
Spn	0.653115	0.339034	0.00785102
Spint4	0.989081	0.0107953	0.000123701
Spinlw1	0.955404	0.0439911	0.000604969
Spink8	0.991039	0.0088615	9.98084e-05
Spink5	0.999435	0.000558431	6.17802e-06
Spink4	0.946805	0.0524512	0.00074372
Spink2	0.657026	0.335246	0.00772779
Spink12	0.991855	0.00805459	9.00339e-05
Spink10	0.941695	0.0574763	0.000828662
Spib	0.985082	0.0147438	0.000174328
Sphk1	0.834722	0.162327	0.00295123
Spg3a	0.903183	0.0952954	0.00152162
Spert	0.939973	0.0591689	0.000857679
Spem1	0.773998	0.221592	0.00441013
Speg	0.927601	0.0713268	0.00107186
Spef1	0.960905	0.0385756	0.000519131
Speer4b$EG664804	0.999631	0.000364491	4.18282e-06
Spdyb	0.867327	0.130432	0.00224094
Spdef	0.93218	0.0668286	0.000991463
Spatc1	0.997363	0.00260913	2.76641e-05
Spata9	0.857803	0.139754	0.00244303
Spata4	0.997888	0.00208947	2.21045e-05
Spata3	0.934105	0.0649367	0.00095805
Spata2L	0.862734	0.134928	0.00233783
Spata19	0.999018	0.000971134	1.04147e-05
Spata17	0.977116	0.0226024	0.000281318
Spata16	0.986821	0.0130268	0.000152026
Spata1	0.977996	0.0217346	0.00026914
Sparcl1	0.990646	0.00924942	0.000104549
Spam1	0.999045	0.000944921	1.01448e-05
Spag8	0.874998	0.12292	0.00208145
Spag6	0.971432	0.0282062	0.000361921
Spag16	0.99222	0.00769394	8.57046e-05
Spag1	0.748068	0.246846	0.00508673
Spaca4	0.740139	0.254561	0.0053001
Spaca3	0.94163	0.0575406	0.00082976
Spaca1	0.996949	0.00301903	3.21051e-05
Spa17	0.580413	0.409282	0.0103047
Sp8	0.998324	0.00165825	1.75529e-05
Sp7	0.691027	0.302282	0.00669143
Sp6	0.632803	0.358692	0.00850486
Sp5	0.847681	0.149656	0.00266271
Sp4	0.750611	0.24437	0.00501894
Sp100	0.99187	0.00804027	8.98617e-05
Sox9	0.950133	0.0491774	0.000689378
Sox8	0.997178	0.00279249	2.96447e-05
Sox7	0.953207	0.0461529	0.000639898
Sox6	0.978682	0.0210583	0.000259708
Sox5	0.973541	0.0261271	0.000331633
Sox30	0.999322	0.000670447	7.3266e-06
Sox18	0.952213	0.0471317	0.000655833
Sox17	0.710486	0.283389	0.00612562
Sox1	0.962037	0.037461	0.000501769
Sostdc1	0.993446	0.00648276	7.13519e-05
Sorcs3	0.804262	0.192077	0.00366111
Sorcs2	0.871612	0.126237	0.0021515
Sorcs1	0.992928	0.00699431	7.7378e-05
Sorbs2	0.961115	0.0383695	0.000515913
Sohlh1	0.949167	0.0501283	0.00070508
Sod3	0.949058	0.0502353	0.00070685
Socs1	0.804754	0.191597	0.00364929
Sobp	0.791704	0.204329	0.00396663
Soat2	0.897049	0.101312	0.00163989
Snx26	0.971377	0.0282605	0.000362718
Snx22	0.882096	0.115967	0.00193656
Snx21	0.766196	0.229193	0.0046103
Sntg2	0.982655	0.0171391	0.00020612
Sntg1	0.996677	0.00328781	3.50429e-05
Sntb1	0.952087	0.0472552	0.000657849
Snf1lk	0.566797	0.422402	0.0108013
Sncg	0.610362	0.380382	0.00925514
Sncaip	0.996875	0.00309168	3.28972e-05
Snca	0.968322	0.0312704	0.00040734
Snapc5	0.99838	0.00160329	1.69769e-05
Snap25	0.999258	0.00073426	7.98097e-06
Snai2	0.558993	0.429915	0.0110915
Snai1	0.502041	0.484613	0.0133462
Smyd1	0.823774	0.173025	0.00320128
Smtnl1	0.632886	0.358612	0.00850213
Smr2	0.93349	0.0655409	0.000968695
Smpx	0.999459	0.000535144	5.9391e-06
Smpdl3a	0.934859	0.0641962	0.000945037
Smpd3	0.97308	0.0265819	0.000338221
Smok3a	0.99401	0.00592493	6.4843e-05
Smoc2	0.960358	0.0391141	0.000527557
Smcp	0.995188	0.00476008	5.14728e-05
Smarca2	0.898948	0.0994485	0.00160304
Sln	0.995747	0.00420751	4.52419e-05
Slmo1	0.534816	0.453165	0.0120184
Slitrk6	0.99266	0.00725988	8.05273e-05
Slitrk5	0.991925	0.00798573	8.92054e-05
Slitrk4	0.995599	0.00435394	4.68857e-05
Slitrk3	0.980747	0.0190213	0.000231622
Slitrk2	0.926867	0.0720477	0.00108487
Slitrk1	0.999189	0.000802047	8.67651e-06
Slit3	0.497613	0.488854	0.0135324
Slit1	0.768368	0.227078	0.00455429
Slfnl1	0.749785	0.245174	0.00504093
Slfn9	0.663676	0.328804	0.00752019
Slfn8	0.968395	0.0311986	0.000406265
Slfn5	0.997595	0.00237984	2.52011e-05
Slfn4$Slfn3	0.997984	0.00199475	2.10999e-05
Slfn3$Slfn3	0.999129	0.000861486	9.28693e-06
Slfn2	0.544703	0.443663	0.0116342
Slfn10	0.999037	0.00095285	1.02264e-05
Slfn1	0.998591	0.0013945	1.47969e-05
Slco6c1	0.997372	0.00260083	2.75747e-05
Slco6b1	0.999166	0.000825272	8.91496e-06
Slco5a1	0.887923	0.110258	0.00181956
Slco4c1	0.972969	0.0266915	0.000339811
Slco3a1	0.69297	0.300396	0.00663406
Slco2a1	0.631396	0.360053	0.00855102
Slco1c1	0.998631	0.00135475	1.43833e-05
Slco1b2	0.998379	0.00160414	1.69858e-05
Slco1a6	0.999261	0.000730877	7.94627e-06
Slco1a5	0.996399	0.0035632	3.80734e-05
Slco1a4	0.624071	0.367136	0.00879325
Slco1a1	0.960626	0.0388509	0.000523436
Slc9a9	0.997768	0.00220851	2.33709e-05
Slc9a8	0.76998	0.225507	0.00451286
Slc9a5	0.849597	0.147782	0.00262073
Slc9a4	0.999002	0.000987819	1.05865e-05
Slc9a3	0.991562	0.00834476	9.35351e-05
Slc9a2	0.998622	0.00136351	1.44744e-05
Slc8a3	0.973363	0.0263029	0.000334177
Slc8a2	0.976807	0.0229075	0.000285621
Slc8a1	0.998209	0.0017722	1.87501e-05
Slc7a9	0.984683	0.0151374	0.000179499
Slc7a8	0.997138	0.00283202	3.0073e-05
Slc7a2	0.991817	0.00809205	9.04851e-05
Slc7a15	0.992934	0.00698899	7.7315e-05
Slc7a14	0.994087	0.00584856	6.39571e-05
Slc7a13	0.971276	0.0283599	0.000364178
Slc7a12	0.999427	0.00056654	6.2612e-06
Slc7a11	0.992918	0.00700404	7.74931e-05
Slc7a10	0.963354	0.0361642	0.000481704
Slc6a5$LOC677366	0.980633	0.0191334	0.000233154
Slc6a4	0.926629	0.0722819	0.0010891
Slc6a3	0.983341	0.0164619	0.000197053
Slc6a20	0.992977	0.00694622	7.68092e-05
Slc6a2	0.913536	0.0851368	0.00132673
Slc6a19	0.966612	0.032955	0.000432691
Slc6a18	0.992499	0.0074187	8.24173e-05
Slc6a14	0.999044	0.000945632	1.01522e-05
Slc6a13	0.959492	0.0399668	0.000540949
Slc6a12	0.993178	0.00674751	7.4464e-05
Slc6a11	0.990359	0.00953342	0.000108037
Slc6a1	0.691649	0.301678	0.00667303
Slc5a9	0.98964	0.0102428	0.00011681
Slc5a8	0.99774	0.00223612	2.36652e-05
Slc5a7	0.997495	0.0024791	2.62655e-05
Slc5a6	0.758737	0.236458	0.00480441
Slc5a5	0.886045	0.112098	0.00185706
Slc5a4b	0.908539	0.090041	0.00142006
Slc5a4a	0.993686	0.00624531	6.85731e-05
Slc5a3	0.957595	0.0418342	0.000570491
Slc5a12	0.99932	0.000672703	7.34973e-06
Slc5a10	0.693547	0.299836	0.00661705
Slc5a1	0.980253	0.0195088	0.000238298
Slc4a9	0.968068	0.0315206	0.000411088
Slc4a8	0.807054	0.189352	0.00359421
Slc4a4	0.927627	0.0713014	0.0010714
Slc4a3	0.76621	0.22918	0.00460996
Slc4a10	0.99829	0.00169184	1.79054e-05
Slc4a1	0.995929	0.00402755	4.32289e-05
Slc46a3	0.948486	0.0507977	0.000716173
Slc46a2	0.998073	0.00190636	2.01648e-05
Slc45a2	0.546078	0.442341	0.0115813
Slc44a3	0.995514	0.00443857	4.78383e-05
Slc43a2	0.641918	0.349873	0.00820854
Slc41a2	0.98364	0.0161671	0.000193126
Slc40a1	0.850066	0.147324	0.00261049
Slc3a1	0.995053	0.00489395	5.29935e-05
Slc39a8	0.975914	0.0237877	0.000298089
Slc39a5	0.879973	0.118047	0.00197963
Slc39a2	0.988754	0.0111182	0.000127751
Slc39a12	0.999174	0.000816819	8.82816e-06
Slc38a3	0.601202	0.389228	0.00957017
Slc37a2	0.678752	0.31419	0.00705846
Slc36a3	0.620468	0.370618	0.00891355
Slc36a2	0.855692	0.14182	0.00248843
Slc35f4	0.99714	0.00282954	3.00461e-05
Slc35f3	0.994222	0.00571528	6.2414e-05
Slc35f1	0.997549	0.00242507	2.56857e-05
Slc35e4	0.610587	0.380166	0.00924749
Slc35d3	0.991002	0.00889733	0.000100245
Slc35d2	0.71507	0.278935	0.00599514
Slc35d1	0.957059	0.0423619	0.000578891
Slc35a5	0.958868	0.0405815	0.000550642
Slc34a3	0.818454	0.178221	0.00332486
Slc34a2	0.863404	0.134273	0.00232364
Slc34a1	0.964904	0.0346374	0.000458271
Slc32a1	0.865988	0.131743	0.00226907
Slc30a8	0.994961	0.00498545	5.40353e-05
Slc30a2	0.825242	0.17159	0.00316741
Slc30a10	0.985303	0.0145251	0.000171464
Slc2a9	0.991015	0.00888507	0.000100096
Slc2a6	0.954961	0.0444273	0.000611988
Slc2a5	0.724154	0.270106	0.00573968
Slc2a4	0.614647	0.376244	0.00910958
Slc2a2	0.999333	0.00066023	7.22185e-06
Slc2a13	0.996255	0.00370559	3.96483e-05
Slc2a12	0.953192	0.0461676	0.000640137
Slc2a10	0.998874	0.0011144	1.18923e-05
Slc28a3	0.99669	0.00327484	3.49006e-05
Slc27a5	0.989003	0.0108719	0.00012466
Slc26a8	0.766319	0.229074	0.00460713
Slc26a7	0.992265	0.00764961	8.51742e-05
Slc26a5	0.995391	0.00455999	4.92079e-05
Slc26a4	0.986796	0.0130517	0.000152346
Slc26a3	0.997966	0.00201283	2.12914e-05
Slc26a2	0.738511	0.256144	0.00534429
Slc26a1	0.971356	0.028281	0.000363019
Slc25a45	0.626675	0.364618	0.00870679
Slc25a41	0.976133	0.0235719	0.000295024
Slc25a35	0.551848	0.436791	0.011361
Slc25a34	0.741744	0.253	0.00525668
Slc25a29	0.794416	0.201684	0.00390002
Slc25a27	0.948037	0.0512395	0.000723514
Slc25a26	0.516574	0.47068	0.0127468
Slc25a23	0.860309	0.137302	0.00238942
Slc25a18	0.99136	0.00854366	9.5944e-05
Slc24a4	0.862628	0.135032	0.00234008
Slc24a3	0.914269	0.0844177	0.00131317
Slc24a2	0.976477	0.023233	0.000290221
Slc24a1	0.996862	0.00310522	3.3045e-05
Slc23a3	0.988097	0.011767	0.00013594
Slc23a1	0.95768	0.0417504	0.00056916
Slc22a9	0.998151	0.00183009	1.936e-05
Slc22a8	0.98499	0.0148344	0.000175516
Slc22a7	0.587858	0.402104	0.0100385
Slc22a6	0.987016	0.0128349	0.00014956
Slc22a4	0.998233	0.00174864	1.85023e-05
Slc22a3	0.996251	0.00370933	3.96898e-05
Slc22a21	0.990656	0.00923924	0.000104425
Slc22a2	0.991685	0.00822312	9.20655e-05
Slc22a16	0.903151	0.0953271	0.00152224
Slc22a14	0.967026	0.0325477	0.000426538
Slc22a1	0.958223	0.0412162	0.000560682
Slc1a7	0.545341	0.44305	0.0116097
Slc1a6	0.967315	0.0322624	0.000422237
Slc1a3	0.97163	0.0280108	0.000359055
Slc1a2	0.910742	0.0878793	0.00137874
Slc1a1	0.975981	0.0237219	0.000297155
Slc19a3	0.939988	0.0591545	0.000857431
Slc18a3	0.929972	0.0689975	0.00103006
Slc18a2	0.998917	0.00107178	1.14522e-05
Slc18a1	0.995362	0.00458801	4.95246e-05
Slc17a7	0.927974	0.0709603	0.00106526
Slc17a6	0.997499	0.00247476	2.62188e-05
Slc17a3	0.996172	0.00378703	4.05515e-05
Slc17a2	0.992517	0.00740058	8.22015e-05
Slc17a1	0.997068	0.00290075	3.08187e-05
Slc16a9	0.976583	0.023128	0.000288737
Slc16a8	0.529366	0.458401	0.0122333
Slc16a7	0.992086	0.00782626	8.72902e-05
Slc16a5	0.965159	0.0343861	0.000454434
Slc16a4	0.900957	0.0974789	0.00156431
Slc16a14	0.968843	0.0307576	0.000399676
Slc16a13	0.608776	0.381915	0.00930933
Slc16a12	0.999652	0.000343752	3.96819e-06
Slc16a11	0.829458	0.167471	0.00307074
Slc16a10	0.907508	0.0910523	0.00143948
Slc15a3	0.996233	0.00372677	3.9883e-05
Slc15a2	0.907644	0.0909191	0.00143692
Slc15a1	0.911749	0.0868915	0.00135996
Slc14a2	0.774334	0.221264	0.00440157
Slc14a1	0.999135	0.000855357	9.22396e-06
Slc13a4	0.867497	0.130266	0.00223737
Slc13a3	0.996571	0.00339258	3.61934e-05
Slc13a2	0.731429	0.263033	0.00553805
Slc13a1	0.998874	0.00111446	1.18929e-05
Slc12a8	0.893601	0.104692	0.00170725
Slc12a5	0.940942	0.0582171	0.000841336
Slc12a3	0.810445	0.186041	0.00351343
Slc12a1	0.998823	0.0011643	1.24082e-05
Slc11a1	0.794609	0.201495	0.00389528
Slc10a6	0.650033	0.342018	0.00794873
Slc10a4	0.998604	0.00138091	1.46555e-05
Slc10a2	0.999666	0.000330385	3.82963e-06
Slc10a1	0.998325	0.0016576	1.75461e-05
Slamf8	0.99894	0.00104834	1.12103e-05
Slamf7	0.992745	0.00717532	7.95229e-05
Slamf6	0.988151	0.011714	0.000135268
Slamf1	0.997214	0.002757	2.92606e-05
Sla2	0.899363	0.0990421	0.00159503
Sla	0.995638	0.00431522	4.64506e-05
Skap1	0.995824	0.00413183	4.43944e-05
Six6	0.998655	0.00133113	1.41378e-05
Six5	0.687019	0.30617	0.00681038
Six3$E130112M24Rik	0.956748	0.0426679	0.000583774
Sit1	0.975799	0.0239012	0.000299703
Sirpa	0.838421	0.158711	0.00286805
Sim2	0.995957	0.00400005	4.29221e-05
Sim1	0.991934	0.00797727	8.91037e-05
Siglech	0.759078	0.236126	0.00479547
Siglecg	0.803262	0.193053	0.00368516
Siglece	0.892199	0.106066	0.00173482
Siglec5	0.995006	0.00494	5.35175e-05
Siglec1	0.855595	0.141914	0.00249051
Sidt1	0.993812	0.00612124	6.7126e-05
Shroom1	0.930536	0.0684437	0.00102018
Shox2	0.981196	0.0185786	0.000225583
Shh	0.913321	0.0853487	0.00133073
She	0.764287	0.231053	0.00465973
Shd	0.832142	0.164849	0.00300965
Shc4	0.866795	0.130953	0.00225211
Shc3	0.949821	0.0494846	0.000694443
Shbg	0.926539	0.0723704	0.0010907
Sh3tc2	0.736634	0.257971	0.00539541
Sh3rf2	0.83493	0.162123	0.00294653
Sh3rf1	0.615547	0.375374	0.00907912
Sh3pxd2a	0.526195	0.461446	0.0123594
Sh3px3	0.905638	0.092887	0.00147487
Sh3md4	0.949199	0.0500968	0.000704557
Sh3bp5	0.882663	0.115412	0.0019251
Sh3bp2	0.903137	0.0953408	0.00152251
Sh2d5	0.926606	0.0723048	0.00108951
Sh2d4b	0.993372	0.00655547	7.22051e-05
Sh2d1b1	0.844504	0.152763	0.00273268
Sh2b2	0.735692	0.258887	0.00542113
Sgsh	0.780467	0.215287	0.00424637
Sgpp2	0.99665	0.00331457	3.53365e-05
Sgpp1	0.553513	0.435189	0.0112979
Sgms2	0.931634	0.0673645	0.00100097
Sgip1$Ccrn4l	0.999065	0.000924568	9.93544e-06
Sgcg	0.93344	0.0655908	0.000969576
Sgcd	0.982132	0.0176554	0.000213069
