Loci	mef_0	mef_1	mef_2
Tmem53_mef	0.0376712	0.90453	0.0577992
Tmem46_mef	0.995632	0.00432969	3.82789e-05
Tmem45b_mef	0.997944	0.00203847	1.77574e-05
Tmem44_mef	0.890554	0.108024	0.00142228
Tmem38a_mef	0.494325	0.494892	0.010783
Tmem35_mef	0.788435	0.208331	0.00323415
Tmem28_mef	0.998113	0.00187085	1.63011e-05
Tmem27_mef	0.999743	0.000254224	2.50428e-06
Tmem26_mef	0.998452	0.00153447	1.33979e-05
Tmem25_mef	0.874837	0.123487	0.00167551
Tmem184a_mef	0.956613	0.0429112	0.000475388
Tmem182_mef	0.998539	0.0014486	1.26609e-05
Tmem178_mef	0.99803	0.00195284	1.70127e-05
Tmem174_mef	0.995598	0.00436323	3.85873e-05
Tmem17_mef	0.991659	0.00826553	7.57783e-05
Tmem16d_mef	0.998526	0.00146112	1.27683e-05
Tmem16c_mef	0.442478	0.544928	0.012594
Tmem16a_mef	0.647672	0.34596	0.00636821
Tmem169_mef	0.996826	0.00314695	2.75472e-05
Tmem166_mef	0.082463	0.876454	0.0410831
Tmem162_mef	0.987867	0.0120191	0.000113637
Tmem154_mef	0.992746	0.00718864	6.5272e-05
Tmem144_mef	0.448169	0.539445	0.0123854
Tmem143$2900057H02Rik_mef	0.684664	0.309866	0.00546975
Tmem142b_mef	0.368304	0.616114	0.0155823
Tmem140_mef	0.944685	0.0546846	0.000630609
Tmem139_mef	0.981244	0.0185722	0.000183629
Tmem132e_mef	0.983808	0.0160362	0.000156011
Tmem130_mef	0.997054	0.0029207	2.55271e-05
Tmem125_mef	0.98504	0.0148168	0.000142962
Tmem119_mef	1.20856e-05	0.321103	0.678885
Tmem118_mef	0.849422	0.148473	0.00210528
Tmem117_mef	0.616148	0.376672	0.00717995
Tmem116_mef	0.704933	0.290066	0.00500093
Tmem112_mef	0.244951	0.732843	0.0222058
Tmem108$LOC100045503_mef	0.973361	0.0263668	0.000272174
Tmem104_mef	0.994932	0.0050232	4.46971e-05
Tmem103_mef	0.832735	0.164864	0.00240062
Tmem100_mef	0.990139	0.0097702	9.07337e-05
Tmem10_mef	0.9619	0.0376903	0.000409247
Tmeff2_mef	0.00826345	0.885916	0.10582
Tmco5_mef	0.997369	0.00260827	2.27557e-05
Tmco4_mef	0.660774	0.333183	0.0060435
Tmco3_mef	0.144561	0.824466	0.0309726
Tmcc2_mef	0.045124	0.901282	0.0535936
Tmc7_mef	0.614105	0.378661	0.00723411
Tmc5_mef	0.993649	0.00629423	5.66805e-05
Tmc2_mef	0.988806	0.0110895	0.000104094
Tmc1_mef	0.995389	0.00457092	4.05013e-05
Tm7sf4_mef	0.972392	0.027325	0.000283407
Tm6sf2_mef	0.988269	0.0116213	0.00010954
Tm4sf4_mef	0.753893	0.242174	0.00393363
Tm4sf20_mef	0.99838	0.00160629	1.40157e-05
Tlx3_mef	0.672111	0.32212	0.00576831
Tlx1_mef	0.929187	0.0699695	0.000843498
Tlr8_mef	0.897923	0.10077	0.00130696
Tlr7_mef	0.986613	0.0132603	0.000126538
Tlr6_mef	0.718166	0.277131	0.00470351
Tlr5_mef	0.834461	0.163169	0.00236959
Tlr4_mef	0.640066	0.353374	0.00656005
Tlr3_mef	0.995994	0.00397148	3.49992e-05
Tlr2_mef	0.474699	0.513855	0.0114456
Tlr13_mef	0.98536	0.0145002	0.000139601
Tlr12_mef	0.851914	0.146024	0.00206205
Tlr1_mef	0.997493	0.00248553	2.16729e-05
Tlm_mef	0.991745	0.00817962	7.49338e-05
Tll2_mef	0.998428	0.0015583	1.36028e-05
Tll1_mef	0.00020698	0.619831	0.379962
Tle2_mef	0.632552	0.360696	0.00675206
Tktl2_mef	0.995677	0.00428536	3.78717e-05
Tktl1_mef	0.994709	0.0052442	4.67607e-05
Titf1_mef	0.971907	0.0278039	0.000289049
Tinag_mef	0.995989	0.00397602	3.50407e-05
Timp4_mef	0.964984	0.0346445	0.000371484
Timd4_mef	0.998237	0.00174804	1.52382e-05
Timd2_mef	0.977474	0.022301	0.000225334
Tigd5_mef	0.885789	0.112713	0.00149801
Tie1_mef	0.996945	0.00302894	2.64922e-05
Tiam2_mef	0.588312	0.403753	0.00793454
Tiaf2_mef	0.820919	0.176465	0.00261596
Thsd7b_mef	0.966704	0.0329454	0.000350694
Thsd4_mef	0.979724	0.0200759	0.000200296
Thsd1_mef	0.767954	0.228402	0.00364362
Thrsp_mef	0.806892	0.19023	0.0028782
Thrb_mef	0.990677	0.00923722	8.54009e-05
Thpo_mef	0.95902	0.0405349	0.000445069
Them5_mef	0.998471	0.00151569	1.32367e-05
Them4_mef	0.567036	0.424427	0.00853682
Theg_mef	0.971947	0.0277649	0.000288587
Thbs4_mef	0.924932	0.0741637	0.000903993
Thbs3_mef	0.0156207	0.901925	0.0824539
Thbs2_mef	9.40381e-09	0.023905	0.976095
Thap2_mef	0.0538259	0.896466	0.0497084
Tha1_mef	0.780179	0.216423	0.00339737
Th_mef	0.912667	0.0862504	0.00108304
Tgm6_mef	0.986242	0.0136281	0.000130395
Tgm5_mef	0.971005	0.0286956	0.000299599
Tgifx1_mef	0.999431	0.000563878	5.1448e-06
Tgfbi_mef	0.000952949	0.763374	0.235673
Tgfb3_mef	1.83258e-08	0.0312941	0.968706
Tgfb2_mef	0.00056604	0.71891	0.280524
Tgfa_mef	0.821842	0.175559	0.00259894
Tg_mef	0.95648	0.0430429	0.000477079
Tfpi2_mef	0.00313655	0.843605	0.153259
Tff3_mef	0.952676	0.0467979	0.000525731
Tff2_mef	0.932228	0.0669714	0.000800787
Tex24_mef	0.999146	0.000846863	7.53808e-06
Tex22_mef	0.990886	0.00903028	8.33405e-05
Tex18_mef	0.999644	0.000352799	3.35199e-06
Tex16_mef	0.998884	0.00110598	9.73592e-06
Tex13_mef	0.997406	0.00257125	2.24288e-05
Tex101_mef	0.994308	0.00564143	5.04914e-05
Tessp2_mef	0.965401	0.034233	0.00036643
Tesp2_mef	0.982978	0.0168567	0.000164877
Tesp1_mef	0.980269	0.0195363	0.00019429
Tert_mef	0.980256	0.0195493	0.000194434
Tenc1_mef	0.0575479	0.894164	0.0482882
Tekt5_mef	0.993933	0.00601259	5.40016e-05
Tekt4_mef	0.871799	0.126476	0.00172559
Tekt3_mef	0.970891	0.0288079	0.000300932
Tekt2_mef	0.963632	0.0359799	0.000387963
Tekt1_mef	0.964004	0.0356127	0.000383421
Tectb_mef	0.997175	0.00280018	2.44555e-05
Tecta_mef	0.971549	0.0281581	0.000293232
Tec_mef	0.0241653	0.90655	0.0692844
Tdrd7_mef	0.0313903	0.906301	0.0623086
Tdrd1_mef	0.990471	0.00944159	8.74412e-05
Tdpoz1_mef	0.99873	0.00125944	1.10431e-05
Tdo2_mef	0.998738	0.00125122	1.09729e-05
Tctex1d1_mef	0.99961	0.000386394	3.63873e-06
Tcte2_mef	0.998399	0.00158667	1.38468e-05
Tcte1_mef	0.985464	0.0143974	0.000138511
Tcstv3_mef	0.999535	0.000461047	4.27355e-06
Tcl1b4_mef	0.555268	0.435852	0.00887999
Tchhl1_mef	0.997797	0.00218436	1.90301e-05
Tcfec_mef	0.994579	0.00537279	4.79654e-05
Tcfap2e_mef	0.996338	0.00362999	3.18961e-05
Tcfap2d_mef	0.994428	0.00552266	4.93732e-05
Tcfap2b_mef	0.963612	0.0359999	0.000388211
Tcfap2a$Hrc_mef	0.633593	0.359682	0.00672532
Tcf7l2_mef	0.353756	0.630007	0.016237
Tcf23_mef	0.99534	0.00461856	4.09415e-05
Tcf21_mef	0.985509	0.0143532	0.000138043
Tcf2_mef	0.957527	0.0420091	0.000463837
Tcf1_mef	0.988702	0.0111932	0.000105152
Tcerg1l_mef	0.960094	0.0394746	0.000431655
Tceal3_mef	0.614369	0.378404	0.00722709
Tcba1_mef	0.999688	0.000309075	2.97737e-06
Tcap_mef	0.827072	0.170425	0.00250319
Tcam1_mef	0.970624	0.029072	0.000304071
Tbxas1_mef	0.707783	0.287281	0.00493631
Tbx6_mef	0.988711	0.0111842	0.000105061
Tbx5_mef	0.717673	0.277613	0.00471447
Tbx4_mef	0.182284	0.790652	0.027064
Tbx22_mef	0.999432	0.000563101	5.13823e-06
Tbx21_mef	0.99664	0.00333104	2.91989e-05
Tbx20_mef	0.991422	0.00850012	7.80893e-05
Tbx2_mef	0.993819	0.00612633	5.50819e-05
Tbx19_mef	0.884636	0.113848	0.00151648
Tbx18_mef	0.00205742	0.818738	0.179205
Tbr1_mef	0.999619	0.000377729	3.56484e-06
Tbc1d9_mef	0.410757	0.575435	0.0138072
Tbc1d8b_mef	0.000369084	0.678648	0.320982
Tbc1d5_mef	0.165776	0.805573	0.0286509
Tbc1d4_mef	0.82131	0.176082	0.00260876
Tbc1d21_mef	0.998929	0.00106197	9.36187e-06
Tbc1d14$LOC100044325_mef	0.658015	0.335873	0.00611126
Tbc1d10c_mef	0.983281	0.0165574	0.000161635
Tbc1d1$LOC100046817_mef	0.507383	0.48226	0.0103563
Tat_mef	0.941748	0.0575819	0.000670015
Tas2r119_mef	0.995192	0.00476562	4.2303e-05
Tas2r108_mef	0.932951	0.0662585	0.000790699
Tas2r105_mef	0.999591	0.000405562	3.80199e-06
Tas1r2_mef	0.650662	0.343044	0.00629345
Tas1r1_mef	0.741559	0.254247	0.004194
Tapbpl_mef	0.652627	0.341128	0.00624454
Tap2_mef	0.702852	0.2921	0.00504833
Tap1_mef	0.863692	0.134447	0.00186094
Tanc2_mef	0.281103	0.69893	0.0199674
Tal2_mef	0.990594	0.00931983	8.62249e-05
Tal1_mef	0.995991	0.00397445	3.50264e-05
Tagln3_mef	0.870878	0.127382	0.00174084
Taf15_mef	0.963862	0.0357524	0.000385147
Tada1l_mef	0.103368	0.859756	0.0368764
Tacstd2_mef	0.999508	0.000487808	4.50055e-06
Tacr3_mef	0.983938	0.0159077	0.000154629
Tacr1_mef	0.899014	0.0996958	0.00129007
Tac4_mef	0.996615	0.00335554	2.94193e-05
Tac2_mef	0.995329	0.00462947	4.10424e-05
Tac1_mef	0.332872	0.649903	0.0172248
Taar1_mef	0.985254	0.0146057	0.000140719
T2bp_mef	0.135298	0.832591	0.0321116
T_mef	0.994965	0.00499064	4.43938e-05
Sytl4_mef	0.950447	0.0489989	0.000554639
Sytl2_mef	0.0584449	0.893592	0.0479635
Syt7_mef	0.988107	0.0117815	0.000111188
Syt6_mef	0.989295	0.0106061	9.91727e-05
Syt4_mef	0.996214	0.003753	3.30112e-05
Syt3_mef	0.946013	0.0533744	0.000612942
Syt2_mef	0.988788	0.0111076	0.000104279
Syt17_mef	0.414833	0.571521	0.0136463
Syt16_mef	0.999741	0.000256861	2.52713e-06
Syt13_mef	0.250515	0.727645	0.0218399
Syt12_mef	0.336962	0.646012	0.0170266
Syt10_mef	0.989942	0.00996495	9.26917e-05
Syt1_mef	0.991344	0.00857729	7.88512e-05
Sypl2_mef	0.912561	0.0863542	0.00108461
Syp_mef	0.953615	0.0458712	0.000513645
Synpr_mef	0.999599	0.000397183	3.73066e-06
Synpo2l_mef	0.999703	0.000294532	2.85233e-06
Synj2_mef	0.151139	0.818647	0.0302135
Syngr4_mef	0.762206	0.234033	0.0037613
Syngr3_mef	0.940191	0.059118	0.000691092
Syne2_mef	0.993379	0.0065615	5.92345e-05
Syne1_mef	0.111833	0.852708	0.0354582
Sync_mef	0.776496	0.220033	0.00347098
Syn3_mef	0.950953	0.0484986	0.000548043
Syn2_mef	0.995221	0.0047374	4.20413e-05
Sycp2_mef	0.999042	0.000949769	8.40972e-06
Sycn_mef	0.89368	0.104946	0.00137307
Svs7_mef	0.999576	0.00041966	3.92195e-06
Svs6_mef	0.999557	0.000439353	4.08934e-06
Svs5_mef	0.95673	0.0427965	0.000473917
Svs4_mef	0.999693	0.000304151	2.93506e-06
Svs3a_mef	0.997943	0.00203934	1.7765e-05
Svs2_mef	0.999653	0.000343546	3.27286e-06
Svop_mef	0.969269	0.0304114	0.000320069
Svep1_mef	0.000158472	0.591417	0.408424
Sval2_mef	0.999793	0.000204787	2.07343e-06
Sval1_mef	0.999623	0.000373753	3.53093e-06
Sva_mef	0.998744	0.00124548	1.09239e-05
Sv2b_mef	0.978886	0.0209044	0.000209567
Susd3_mef	0.946462	0.0529312	0.000606986
Sumo3_mef	0.998797	0.00119214	1.04692e-05
Sult3a1_mef	0.999477	0.000518425	4.76001e-06
Sult2b1_mef	0.986551	0.013322	0.000127185
Sult1e1_mef	0.998543	0.00144395	1.26211e-05
Sult1d1_mef	0.99943	0.000565108	5.15521e-06
Sult1c2_mef	0.983851	0.0159938	0.000155554
Sult1b1_mef	0.999687	0.000310282	2.98775e-06
Sult1a1_mef	0.989129	0.0107697	0.000100834
Sucnr1_mef	0.99963	0.000366886	3.47232e-06
Styxl1_mef	0.944039	0.0553216	0.000639234
Styk1_mef	0.15492	0.815286	0.029794
Stxbp6_mef	0.911648	0.0872534	0.0010982
Stxbp5_mef	0.545929	0.444913	0.00915761
Stxbp4_mef	0.0720867	0.884217	0.0436964
Stx1b1_mef	0.991194	0.00872593	8.03212e-05
Stx1a_mef	0.290315	0.690241	0.019444
Stx19_mef	0.994514	0.00543778	4.85753e-05
Strm_mef	0.997129	0.00284642	2.48662e-05
Strc_mef	0.970524	0.0291708	0.000305247
Stra6_mef	0.911585	0.0873163	0.00109916
Stox2_mef	0.473333	0.515174	0.0114927
Ston2_mef	0.840694	0.157048	0.00225847
Stoml3_mef	0.993103	0.00683494	6.18594e-05
Stmn4_mef	0.678186	0.316191	0.00562303
Stk39_mef	0.155549	0.814726	0.0297254
Stk36_mef	0.808124	0.189021	0.00285488
Stk32c_mef	0.981788	0.0180343	0.000177718
Stk32b_mef	0.981055	0.0187594	0.000185692
Stk32a_mef	0.969916	0.0297712	0.000312406
Stk22s1_mef	0.932725	0.0664816	0.000793854
Stfa3_mef	0.999454	0.000540875	4.95011e-06
Stfa2l1_mef	0.999709	0.00028851	2.80048e-06
Steap4_mef	0.947604	0.0518043	0.000591896
Stc1_mef	0.457948	0.530019	0.0120328
Stbd1_mef	0.00957256	0.890493	0.0999345
Stat5a_mef	0.324676	0.657694	0.0176293
Stat2_mef	0.665192	0.328873	0.00593564
Stard7_mef	0.89305	0.105567	0.00138296
Stard6_mef	0.564123	0.427256	0.00862107
Stard5_mef	0.755034	0.241056	0.00390982
Stard13_mef	0.0382743	0.904306	0.0574193
Star_mef	0.874455	0.123863	0.00168179
Stac3_mef	0.938308	0.0609749	0.000716739
Stac_mef	0.984642	0.0152105	0.000147158
Stab2_mef	0.953587	0.0458995	0.000514013
Stab1_mef	0.934331	0.0648974	0.000771509
St8sia6_mef	0.997364	0.00261294	2.2797e-05
St8sia5_mef	0.91019	0.0886899	0.00112
St8sia4_mef	0.991844	0.00808162	7.3972e-05
St8sia3_mef	0.92972	0.069444	0.000835979
St8sia2_mef	0.151183	0.818608	0.0302086
St7_mef	0.0413141	0.903068	0.0556183
St6galnac5_mef	0.996861	0.00311212	2.72355e-05
St6galnac3_mef	0.994709	0.00524388	4.67577e-05
St6galnac2_mef	0.980578	0.0192308	0.000190903
St6galnac1_mef	0.999554	0.000441753	4.10973e-06
St6gal2_mef	0.999622	0.00037494	3.54105e-06
St3gal6_mef	0.992385	0.00754581	6.87376e-05
St3gal1_mef	0.531694	0.458715	0.00959011
St18_mef	0.997942	0.0020402	1.77725e-05
Sstr5_mef	0.844733	0.153079	0.00218722
Sstr4_mef	0.962636	0.0369641	0.000400187
Sstr3_mef	0.975708	0.0240471	0.000245282
Sstr2_mef	0.98032	0.0194858	0.00019373
Sstr1_mef	0.997928	0.00205424	1.78947e-05
Sst_mef	0.595082	0.39717	0.00774762
Sspo_mef	0.451885	0.535865	0.0122505
Sspn_mef	0.00429406	0.859596	0.13611
Ssh3_mef	0.539177	0.451462	0.00936134
Ssbp2_mef	0.0136969	0.899459	0.0868442
Sry_mef	0.999572	0.000423633	3.95574e-06
Srrp_mef	0.999728	0.000269827	2.63929e-06
Srr_mef	0.2957	0.685154	0.0191458
Srpx2_mef	0.00291314	0.839529	0.157558
Srpx_mef	0.0034842	0.849197	0.147319
Srpk3_mef	0.996437	0.00353199	3.10099e-05
Srms_mef	0.290339	0.690218	0.0194426
Srgap3_mef	0.0602307	0.892433	0.0473359
Srgap1_mef	0.995465	0.00449503	3.9801e-05
Srd5a2l2_mef	0.999619	0.000377314	3.5613e-06
Srd5a2_mef	0.959703	0.0398607	0.000436531
Spz1_mef	0.997016	0.00295765	2.58562e-05
Spty2d1_mef	0.0376067	0.904553	0.0578403
Sptlc3_mef	0.967632	0.0320285	0.00033956
Spt2_mef	0.999396	0.000598339	5.43634e-06
Spt1_mef	0.999267	0.000726607	6.52086e-06
Spsb4_mef	0.689453	0.30519	0.00535752
Spry3_mef	0.998874	0.00111614	9.8223e-06
Sprr3_mef	0.726457	0.269023	0.00452056
Sprr2i_mef	0.998289	0.00169615	1.47902e-05
Sprr2f_mef	0.999321	0.000673249	6.06975e-06
Sprr2d_mef	0.961546	0.03804	0.000413622
Sprr1b_mef	0.999082	0.000910034	8.07299e-06
Sprr1a_mef	0.906006	0.0928109	0.00118305
Sprn_mef	0.99478	0.00517392	4.61035e-05
Spred3_mef	0.300543	0.680575	0.0188823
Spp2_mef	0.997459	0.00251866	2.19648e-05
Spon2_mef	0.558981	0.432249	0.00877093
Spon1_mef	0.985077	0.0147807	0.000142579
Spock3_mef	0.78217	0.214473	0.00335779
Spock1_mef	0.989874	0.010033	9.33773e-05
Spo11_mef	0.974161	0.0255762	0.00026296
Spnb1_mef	0.668106	0.326029	0.00586493
Spn_mef	0.705574	0.28944	0.00498637
Spint4_mef	0.993042	0.00689518	6.24393e-05
Spinlw1_mef	0.981893	0.0179309	0.000176585
Spink8_mef	0.99077	0.00914569	8.44889e-05
Spink5_mef	0.999691	0.000305974	2.95073e-06
Spink4_mef	0.898989	0.0997201	0.00129045
Spink2_mef	0.631606	0.361617	0.00677641
Spink12_mef	0.9844	0.0154507	0.000149727
Spink10_mef	0.994447	0.00550375	4.91952e-05
Spib_mef	0.997305	0.00267168	2.33164e-05
Sphk1_mef	0.00276614	0.836602	0.160632
Spg3a_mef	0.49472	0.49451	0.0107699
Spert_mef	0.895558	0.103098	0.00134372
Spem1_mef	0.613104	0.379635	0.00726069
Speg_mef	0.0129827	0.898323	0.088694
Spef1_mef	0.932909	0.0662995	0.000791279
Speer4b$EG664804_mef	0.999764	0.000234108	2.32958e-06
Spdyb_mef	0.932534	0.0666698	0.000796516
Spdef_mef	0.929618	0.0695448	0.00083742
Spatc1_mef	0.997666	0.00231336	2.01596e-05
Spata9_mef	0.807596	0.189539	0.00286487
Spata4_mef	0.99657	0.00340047	2.98237e-05
Spata3_mef	0.933142	0.0660697	0.000788031
Spata2L_mef	0.768916	0.22746	0.00362405
Spata19_mef	0.999398	0.000596483	5.42064e-06
Spata17_mef	0.97421	0.0255279	0.000262398
Spata16_mef	0.980645	0.0191646	0.00019017
Spata1_mef	0.952542	0.0469307	0.000527467
Sparcl1_mef	0.703577	0.291392	0.0050318
Spam1_mef	0.999547	0.000448738	4.16905e-06
Spag8_mef	0.768342	0.228023	0.00363573
Spag6_mef	0.977103	0.0226679	0.000229504
Spag16_mef	0.996899	0.00307453	2.68994e-05
Spag1_mef	0.994114	0.00583352	5.23052e-05
Spaca4_mef	0.546757	0.44411	0.00913279
Spaca3_mef	0.91631	0.0826605	0.00102915
Spaca1_mef	0.99527	0.0046889	4.15921e-05
Spa17_mef	0.994102	0.00584524	5.2416e-05
Sp8_mef	0.998985	0.00100592	8.88599e-06
Sp7_mef	0.713927	0.281275	0.00479804
Sp6_mef	0.852751	0.145201	0.00204758
Sp5_mef	0.963228	0.036379	0.000392912
Sp4_mef	0.8973	0.101383	0.00131661
Sp100_mef	0.994457	0.00549354	4.90992e-05
Sox9_mef	0.653912	0.339876	0.00621266
Sox8_mef	0.995408	0.00455198	4.03264e-05
Sox7_mef	0.992944	0.00699269	6.33791e-05
Sox6_mef	0.940974	0.0583458	0.000680481
Sox5_mef	0.943497	0.0558568	0.000646498
Sox30_mef	0.999546	0.000449793	4.17801e-06
Sox18_mef	0.979658	0.0201405	0.000201016
Sox17_mef	0.894112	0.104522	0.00136631
Sox1_mef	0.979889	0.0199124	0.000198473
Sostdc1_mef	0.99077	0.00914553	8.44873e-05
Sorcs3_mef	0.80764	0.189496	0.00286404
Sorcs2_mef	0.000304372	0.659538	0.340157
Sorcs1_mef	0.992877	0.00705925	6.40214e-05
Sorbs2_mef	0.760449	0.235754	0.00379751
Sohlh1_mef	0.96145	0.0381349	0.00041481
Sod3_mef	0.0657544	0.888709	0.0455364
Socs1_mef	0.682889	0.3116	0.00551159
Sobp_mef	0.909789	0.0890849	0.00112601
Soat2_mef	0.949435	0.0499974	0.000567848
Snx26_mef	0.957352	0.0421821	0.000466048
Snx22_mef	0.913501	0.0854287	0.00107065
Snx21_mef	0.123546	0.84276	0.0336942
Sntg2_mef	0.981959	0.0178649	0.000175863
Sntg1_mef	0.993213	0.00672667	6.08186e-05
Sntb1_mef	0.96288	0.0367229	0.000397185
Snf1lk_mef	0.940728	0.0585882	0.000683809
Sncg_mef	0.910127	0.0887518	0.00112094
Sncaip_mef	0.992497	0.00743562	6.76664e-05
Snca_mef	0.744786	0.251089	0.00412534
Snapc5_mef	0.998612	0.00137631	1.20417e-05
Snap25_mef	0.999747	0.000250441	2.47149e-06
Snai2_mef	0.000151571	0.586623	0.413225
Snai1_mef	0.0032612	0.845706	0.151032
Smyd1_mef	0.870571	0.127683	0.00174593
Smtnl1_mef	0.988441	0.0114516	0.000107799
Smr2_mef	0.956281	0.0432389	0.000479598
Smpx_mef	0.999414	0.000580499	5.28544e-06
Smpdl3a_mef	0.0118872	0.896294	0.0918188
Smpd3_mef	0.973275	0.0264521	0.000273171
Smok3a_mef	0.991453	0.00846879	7.77802e-05
Smoc2_mef	3.04572e-06	0.209714	0.790283
Smcp_mef	0.996686	0.00328491	2.87843e-05
Smarca2_mef	0.0826273	0.876328	0.0410451
Sln_mef	0.996062	0.00390339	3.43786e-05
Slmo1_mef	0.451384	0.536347	0.0122686
Slitrk6_mef	0.997951	0.00203155	1.76971e-05
Slitrk5_mef	0.987536	0.0123467	0.000117025
Slitrk4_mef	0.997512	0.00246673	2.15073e-05
Slitrk3_mef	0.980416	0.0193915	0.000192683
Slitrk2_mef	0.939704	0.059598	0.000697704
Slitrk1_mef	0.998925	0.0010658	9.39434e-06
Slit3_mef	3.99876e-05	0.441355	0.558605
Slit1_mef	0.740375	0.255406	0.0042193
Slfnl1_mef	0.71581	0.279434	0.00475596
Slfn9_mef	0.820432	0.176943	0.00262495
Slfn8_mef	0.993135	0.00680383	6.15602e-05
Slfn5_mef	0.997628	0.00235196	2.04983e-05
Slfn4$Slfn3_mef	0.999217	0.000775684	6.93587e-06
Slfn3$Slfn3_mef	0.999596	0.000400132	3.75576e-06
Slfn2_mef	0.4502	0.537488	0.0123115
Slfn10_mef	0.999391	0.000603465	5.47969e-06
Slfn1_mef	0.998995	0.000996675	8.8075e-06
Slco6c1_mef	0.997866	0.00211509	1.84252e-05
Slco6b1_mef	0.999113	0.000879561	7.81489e-06
Slco5a1_mef	0.956172	0.0433475	0.000480994
Slco4c1_mef	0.999364	0.000630683	5.70987e-06
Slco3a1_mef	0.00867739	0.887493	0.103829
Slco2a1_mef	0.0766657	0.880846	0.0424886
Slco1c1_mef	0.99852	0.0014667	1.28162e-05
Slco1b2_mef	0.998721	0.00126766	1.11132e-05
Slco1a6_mef	0.999015	0.000976237	8.63414e-06
Slco1a5_mef	0.991876	0.00805039	7.36658e-05
Slco1a4_mef	0.468466	0.519872	0.0116617
Slco1a1_mef	0.970673	0.0290232	0.00030349
Slc9a9_mef	0.993345	0.00659574	5.95626e-05
Slc9a8_mef	0.819964	0.177403	0.00263359
Slc9a5_mef	0.856761	0.14126	0.00197866
Slc9a4_mef	0.998735	0.00125448	1.10007e-05
Slc9a3_mef	0.992715	0.00721979	6.55735e-05
Slc9a2_mef	0.998417	0.00156889	1.36939e-05
Slc8a3_mef	0.958364	0.0411824	0.000453295
Slc8a2_mef	0.982605	0.0172257	0.000168886
Slc8a1_mef	0.990283	0.00962757	8.93029e-05
Slc7a9_mef	0.996979	0.00299452	2.6185e-05
Slc7a8_mef	0.998242	0.00174309	1.51954e-05
Slc7a2_mef	0.894236	0.1044	0.00136438
Slc7a15_mef	0.996268	0.00369982	3.25287e-05
Slc7a14_mef	0.998567	0.00142017	1.24173e-05
Slc7a13_mef	0.953997	0.0454943	0.000508745
Slc7a12_mef	0.999613	0.000383536	3.61436e-06
Slc7a11_mef	0.933717	0.0655027	0.000780031
Slc7a10_mef	0.940776	0.0585409	0.000683158
Slc6a5$LOC677366_mef	0.981763	0.0180589	0.000177988
Slc6a4_mef	0.885119	0.113372	0.00150873
Slc6a3_mef	0.968366	0.0313035	0.000330798
Slc6a20_mef	0.992918	0.00701819	6.3625e-05
Slc6a2_mef	0.940403	0.0589088	0.000688215
Slc6a19_mef	0.955133	0.0443726	0.000494209
Slc6a18_mef	0.992649	0.00728452	6.62004e-05
Slc6a14_mef	0.999447	0.000547507	5.00625e-06
Slc6a13_mef	0.968892	0.0307837	0.000324539
Slc6a12_mef	0.994009	0.00593791	5.32935e-05
Slc6a11_mef	0.991817	0.00810865	7.42371e-05
Slc6a1_mef	0.999061	0.000930782	8.24878e-06
Slc5a9_mef	0.990048	0.00986068	9.16428e-05
Slc5a8_mef	0.995183	0.00477416	4.23821e-05
Slc5a7_mef	0.91263	0.0862864	0.00108358
Slc5a6_mef	0.909956	0.0889204	0.00112351
Slc5a5_mef	0.908696	0.0901613	0.00114242
Slc5a4b_mef	0.997935	0.00204734	1.78346e-05
Slc5a4a_mef	0.997565	0.00241374	2.1041e-05
Slc5a3_mef	0.817567	0.179755	0.00267796
Slc5a12_mef	0.999072	0.00092008	8.15809e-06
Slc5a10_mef	0.819741	0.177621	0.00263771
Slc5a1_mef	0.998376	0.00160998	1.40474e-05
Slc4a9_mef	0.987412	0.0124696	0.000118298
Slc4a8_mef	0.856585	0.141434	0.00198168
Slc4a4_mef	0.235553	0.741603	0.0228438
Slc4a3_mef	0.805367	0.191725	0.00290713
Slc4a10_mef	0.998897	0.00109381	9.63239e-06
Slc4a1_mef	0.997734	0.0022463	1.9572e-05
Slc46a3_mef	0.964602	0.0350222	0.000376133
Slc46a2_mef	0.998387	0.0015991	1.39538e-05
Slc45a2_mef	0.418998	0.567519	0.0134835
Slc44a3_mef	0.996326	0.00364223	3.2007e-05
Slc43a2_mef	0.990292	0.009619	8.9217e-05
Slc41a2_mef	0.00672929	0.878691	0.11458
Slc40a1_mef	0.291251	0.689358	0.0193918
Slc3a1_mef	0.99665	0.00332073	2.91063e-05
Slc39a8_mef	0.97922	0.0205737	0.000205859
Slc39a5_mef	0.828196	0.169321	0.00248273
Slc39a2_mef	0.99202	0.00790784	7.22697e-05
Slc39a12_mef	0.999185	0.000807334	7.20358e-06
Slc38a3_mef	0.660967	0.332994	0.00603877
Slc37a2_mef	0.893573	0.105052	0.00137476
Slc36a3_mef	0.612132	0.380582	0.00728658
Slc36a2_mef	0.793253	0.203607	0.00314004
Slc35f4_mef	0.997129	0.00284606	2.48631e-05
Slc35f3_mef	0.997706	0.00227399	1.98145e-05
Slc35f1_mef	0.998605	0.00138311	1.20999e-05
Slc35e4_mef	0.11848	0.847088	0.0344318
Slc35d3_mef	0.998838	0.00115205	1.01278e-05
Slc35d2_mef	0.76229	0.23395	0.00375956
Slc35d1_mef	0.908762	0.0900961	0.00114143
Slc35a5_mef	0.907732	0.0911112	0.00115695
Slc34a3_mef	0.98487	0.0149854	0.000144757
Slc34a2_mef	0.816863	0.180446	0.00269105
