Loci	ips_0	ips_1	ips_2	pips_0	pips_1	pips_2	mef_0	mef_1	mef_2
Vnn3	0.0394401	0.960554	5.73472e-06	0.0433742	0.956626	1.8802e-09	0.0420072	0.957979	1.37496e-05
Vnn1	0.727522	0.272477	8.23203e-07	0.727397	0.272603	4.3222e-07	0.287047	0.700485	0.0124672
Vldlr	0.936191	0.0637904	1.82927e-05	0.938327	0.0616725	5.03703e-08	0.86827	0.130689	0.00104067
Vit	0.999919	8.0847e-05	1.58122e-09	0.999998	1.60563e-06	1.51512e-11	0.999868	0.000131541	3.06907e-09
Vipr2	0.992824	0.00716915	6.7978e-06	0.996642	0.00335787	7.10367e-11	0.992581	0.00741802	1.18976e-06
Vipr1	0.999415	0.000582351	2.88187e-06	0.999989	1.12605e-05	2.58429e-11	0.999612	0.000387801	1.59024e-07
Vip	0.999695	0.000304758	1.46305e-08	0.999954	4.60313e-05	7.92926e-12	0.984121	0.0158757	2.95952e-06
Vil1	0.999714	0.000284984	5.55507e-07	1	1.04483e-07	9.84912e-13	0.999812	0.000187652	1.77735e-08
Vgll2	0.804684	0.195294	2.12464e-05	0.812793	0.187207	2.71569e-09	0.804014	0.195966	1.95295e-05
Vgll1	0.99302	0.00697849	1.26185e-06	0.993675	0.00632462	4.96701e-09	0.984326	0.0156538	1.99299e-05
Vgf	0.290295	0.709609	9.59918e-05	0.29492	0.705079	7.55479e-07	0.279656	0.719946	0.000398017
Vezt	0.998628	0.00135772	1.43134e-05	0.999828	0.000171598	7.85397e-09	0.999359	0.000639183	1.40054e-06
Veph1	0.99982	0.00018019	1.72841e-08	0.999997	2.88119e-06	1.54342e-11	0.999865	0.000135418	3.02644e-09
Vdr	0.31778	0.682138	8.16717e-05	0.322923	0.677077	1.68193e-07	0.311721	0.688116	0.000162689
Vcan	0.62873	0.370691	0.000578885	0.641844	0.357933	0.000222291	0.000474727	0.535998	0.463527
Vax1	0.332347	0.667622	3.05662e-05	0.335834	0.664166	1.38835e-08	0.313212	0.686492	0.000296423
Vav3	0.996509	0.00347231	1.88297e-05	0.999478	0.000522244	1.37252e-09	0.998873	0.00112594	9.89573e-07
Vav1	0.999937	6.26433e-05	1.05483e-07	1	5.53395e-09	4.35843e-13	0.999976	2.42126e-05	4.02823e-09
Vash2	0.871753	0.128218	2.88863e-05	0.873024	0.126975	6.96384e-07	0.546846	0.445623	0.00753039
Vamp5	0.435372	0.564625	3.16447e-06	0.435753	0.564247	9.11121e-08	0.0690936	0.925646	0.00526013
Vamp1	0.95503	0.044899	7.11317e-05	0.960697	0.0393032	1.41864e-08	0.947124	0.0528485	2.73102e-05
V2r16	0.99997	2.96364e-05	1.75254e-09	1	1.42627e-08	1.6101e-13	0.999559	0.000441152	9.05467e-08
V1rd9	1	4.17737e-07	4.38825e-11	1	2.08844e-11	5.62032e-15	0.999997	2.88259e-06	5.42715e-11
V1rd6	2.29794e-05	0.999962	1.52095e-05	2.45819e-05	0.999974	1.05122e-06	6.87698e-05	0.99839	0.00154134
V1rd4	0.999999	1.00053e-06	1.00513e-10	1	1.093e-11	2.20788e-15	0.999994	5.89278e-06	1.12943e-10
V1rd3	0.999998	1.70601e-06	1.69305e-10	1	7.46196e-11	1.25517e-14	0.999988	1.24672e-05	2.50128e-10
V1rc8$V1rc22	1	7.63073e-08	9.51933e-12	1	2.41558e-12	7.00662e-16	0.999999	7.4985e-07	1.46242e-11
V1rc7	1	2.33778e-08	3.50268e-12	1	2.06116e-12	6.10278e-16	0.999999	6.06731e-07	1.19972e-11
V1rc6	0.999999	9.91626e-07	1.87161e-11	1	7.09789e-12	4.78313e-15	0.999977	2.27021e-05	7.28138e-10
V1rc5	0.999979	2.12552e-05	3.24871e-10	1	2.57399e-09	2.76528e-14	0.999342	0.000658166	1.41789e-07
V1rc3	1	3.42709e-07	1.61132e-11	1	1.39614e-11	5.95096e-16	0.999812	0.00018799	7.85814e-09
V1rc22	1	5.64923e-09	1.12643e-12	1	2.96854e-13	9.39232e-17	1	1.3483e-07	3.13754e-12
V1rc2	0.999999	1.04647e-06	5.10654e-11	1	9.83936e-11	6.60304e-14	0.999711	0.000289041	5.14138e-08
V1rc1	0.999941	5.86596e-05	1.34121e-09	1	1.17776e-07	1.24688e-12	0.997391	0.00260814	4.45946e-07
V1rb8	0.999981	1.94393e-05	3.27205e-10	1	7.38071e-09	1.83415e-14	0.999667	0.000333321	1.36523e-08
V1rb7	0.999862	0.000138186	7.09143e-10	1	6.22237e-08	4.73097e-14	0.999554	0.000446285	6.0072e-09
V1rb6	0.995078	0.00492199	4.43636e-07	0.996736	0.00326441	9.70125e-11	0.99202	0.00797999	3.91493e-07
V1rb5	1	2.64979e-08	3.88456e-12	1	1.03364e-12	3.05553e-16	0.999999	7.79568e-07	1.51691e-11
V1rb3	0.999903	9.65317e-05	8.07206e-09	1	3.21148e-08	1.50608e-14	0.999027	0.000972598	8.67588e-08
V1rb2	0.999962	3.7713e-05	4.37464e-10	1	7.56649e-10	3.62425e-15	0.99963	0.000370342	3.39675e-08
V1rb10	0.999915	8.52985e-05	1.22126e-09	1	4.40888e-07	6.94767e-14	0.998973	0.00102676	6.43971e-08
V1rb1	0.999933	6.7453e-05	6.52547e-10	1	5.38515e-08	1.54514e-14	0.99904	0.000960379	1.14913e-07
V1ra9	0.999297	0.000703441	1.96263e-08	0.999923	7.7051e-05	7.87579e-13	0.993896	0.00610358	5.82705e-07
V1ra6	0.999184	0.000815796	4.42044e-08	0.999952	4.83002e-05	2.0938e-12	0.991046	0.00895266	1.05636e-06
V1ra5	0.999998	2.25823e-06	3.9689e-11	1	6.90283e-12	7.07108e-16	0.999995	4.68596e-06	7.34579e-11
V1ra4$V1ra3	1	1.14773e-08	1.96691e-12	1	7.71858e-13	2.33699e-16	1	2.68822e-07	5.72353e-12
V1ra2	0.999992	8.25353e-06	2.40655e-11	1	8.53202e-11	1.25997e-15	0.99996	3.99979e-05	7.03358e-10
V1ra1	1	1.05803e-08	1.84335e-12	1	3.67727e-13	1.14782e-16	1	1.65584e-07	3.74309e-12
Uty	0.999999	5.34674e-07	3.59627e-09	1	3.18456e-08	3.91435e-13	0.992698	0.00729719	4.66182e-06
Uts2r	0.965033	0.0349657	9.67505e-07	0.969642	0.0303577	4.43185e-11	0.951489	0.0485097	1.68346e-06
Uts2	0.999463	0.000537216	1.8001e-07	0.999978	2.21838e-05	9.30754e-13	0.998103	0.00189668	1.93549e-07
Usp9y	0.999873	0.000126502	6.90835e-09	1	1.23598e-07	1.31794e-13	0.999813	0.000186937	2.13144e-09
Usp53	0.999994	5.85358e-06	5.31077e-07	1	1.03111e-07	1.67326e-10	0.999626	0.000373274	6.67881e-07
Usp50	0.99991	9.01707e-05	2.5082e-07	0.999999	6.39675e-07	1.70657e-11	0.99976	0.000240434	4.47468e-08
Usp43	0.999856	0.000144026	4.25999e-07	0.999999	1.28945e-06	2.69811e-11	0.999584	0.000416176	2.42065e-07
Usp29	0.999997	2.79826e-06	3.06812e-09	1	5.43108e-08	4.35292e-12	0.999871	0.000129418	2.12267e-09
Usp25	0.00161554	0.997828	0.00055658	0.00180459	0.997905	0.000290169	0.0016635	0.996471	0.00186554
Usp20	0.975195	0.0247969	7.95686e-06	0.977717	0.0222832	2.59914e-08	0.972226	0.0277675	6.50523e-06
Usp13	0.977342	0.0226412	1.68876e-05	0.981009	0.0189912	2.29404e-08	0.977354	0.0226312	1.52408e-05
Ushbp1	0.980664	0.0192763	5.95948e-05	0.999251	0.000748999	2.05172e-10	0.997211	0.00278859	4.294e-07
Ush2a	0.946845	0.0531323	2.22549e-05	0.954016	0.0459836	3.7901e-08	0.946116	0.0538723	1.22071e-05
Ush1c	0.990096	0.00989847	5.74719e-06	0.9917	0.00830016	2.10486e-08	0.984474	0.0155124	1.30853e-05
Uqcrq	0.999988	1.13795e-05	2.31378e-07	1	3.23047e-07	1.32634e-10	0.999696	0.000303688	1.73644e-07
Upp2	0.999725	0.00027472	1.72142e-07	1	6.8683e-08	1.26418e-12	0.999435	0.000565417	7.07331e-08
Upk3b	0.999836	0.000163899	1.34258e-07	0.99999	9.58827e-06	3.08739e-12	0.997768	0.00223197	6.7353e-08
Upk3a	0.332579	0.667371	4.98982e-05	0.339405	0.660595	2.37768e-08	0.333164	0.666787	4.82916e-05
Upk1b	0.185545	0.81445	5.19652e-06	0.188911	0.811089	1.01877e-09	0.154	0.845929	7.08703e-05
Upk1a	0.541611	0.458365	2.35889e-05	0.544415	0.455585	4.42543e-08	0.500695	0.499194	0.000111002
Upb1	0.765775	0.2341	0.000125214	0.777115	0.222884	6.29753e-08	0.766744	0.233209	4.63819e-05
Uox	0.987991	0.0120055	3.86455e-06	0.991389	0.00861106	1.42825e-09	0.98876	0.0112396	4.65108e-07
Uncx4.1	0.999886	0.000114033	1.75604e-09	0.999991	9.05677e-06	1.26594e-13	0.99861	0.00139035	6.75289e-09
Unc5d	0.999934	6.64126e-05	4.15525e-08	1	1.93788e-07	3.56931e-13	0.999342	0.000657687	2.8081e-07
Unc5cl	0.999882	0.000117832	1.6549e-07	0.999997	2.69006e-06	2.976e-12	0.99849	0.00150919	3.92895e-07
Unc5c	0.00146298	0.998415	0.000122053	0.00155833	0.998439	2.34421e-06	0.00055286	0.998228	0.00121921
Unc45b	0.999976	2.37371e-05	8.10971e-09	1	1.28111e-09	7.593e-14	0.999961	3.90843e-05	6.77828e-09
Unc13d	0.932797	0.0671938	8.94832e-06	0.934744	0.0652559	1.91546e-07	0.9329	0.0670923	8.14829e-06
Unc13c	0.999999	5.72217e-07	3.55508e-11	1	3.63628e-10	8.40945e-15	0.999762	0.00023781	5.50407e-09
Unc13a	0.999995	5.09084e-06	1.96e-07	1	1.35418e-07	2.26635e-09	0.999944	5.59192e-05	9.64111e-08
Umodl1	0.999922	7.79793e-05	1.3376e-08	0.999996	3.62147e-06	2.95549e-12	0.998799	0.00120141	3.31317e-08
Umod	0.999993	6.56537e-06	2.1666e-11	1	5.98723e-10	3.25242e-14	0.999885	0.00011469	8.74211e-09
Ulk2	0.00195233	0.997877	0.000170296	0.00193798	0.998002	6.02353e-05	0.000128973	0.99621	0.00366069
Ugt3a2	0.99929	0.000709394	1.96754e-07	0.99968	0.000319513	6.95518e-11	0.980603	0.0193811	1.54269e-05
Ugt2b5	0.999999	5.84848e-07	1.25072e-10	1	1.37937e-10	5.71833e-15	0.999681	0.000318729	2.81202e-08
Ugt2b38	0.999999	5.72526e-07	2.03134e-10	1	2.66219e-10	5.52588e-14	0.999832	0.000168328	1.17735e-07
Ugt2b37	0.999996	4.43434e-06	1.62419e-09	1	1.85291e-10	1.32439e-13	0.999692	0.000307549	6.96904e-08
Ugt2b36	0.999991	8.62668e-06	4.5684e-10	1	1.2752e-07	1.44257e-13	0.99789	0.00210998	2.64023e-07
Ugt2b35	0.999994	5.94637e-06	2.56306e-10	1	1.19557e-09	2.82322e-13	0.999343	0.000656392	1.72123e-07
Ugt2b34	0.999978	2.21558e-05	7.35918e-10	1	3.31212e-08	4.1625e-13	0.99815	0.00184948	2.37572e-07
Ugt2b1	0.999989	1.14144e-05	1.68234e-10	1	1.15095e-08	3.46139e-13	0.999015	0.000984965	4.65056e-08
Ugt2a3	0.999989	1.07812e-05	1.8993e-10	1	2.46369e-08	2.63225e-13	0.997606	0.00239307	1.10579e-06
Ugt2a1	0.999882	0.000117596	6.26331e-09	1	4.51054e-08	1.09886e-12	0.998453	0.00154717	2.28382e-07
Ugcgl2	0.112935	0.887063	1.83154e-06	0.112491	0.887508	1.15879e-07	0.00337886	0.994113	0.00250813
Ucp3	0.00114626	0.99884	1.41122e-05	0.00135605	0.998644	9.38048e-09	0.000979426	0.998945	7.57807e-05
Ucp1	0.998829	0.00117038	7.49587e-07	0.999531	0.000468661	1.55165e-10	0.992949	0.00704854	2.4093e-06
Ucn3	0.999986	1.38918e-05	7.8766e-09	1	1.0922e-07	8.82929e-11	0.999974	2.63048e-05	2.69913e-09
Ucn	0.622801	0.377179	2.03641e-05	0.625218	0.374782	3.00716e-08	0.566731	0.433112	0.000156351
Uchl4$Uchl3	1	1.27727e-08	2.1427e-12	1	7.5206e-13	2.27924e-16	1	2.39794e-07	5.17258e-12
Ubxd3	0.788546	0.211454	4.55176e-07	0.792619	0.207381	1.45917e-10	0.768927	0.231069	4.82602e-06
Ubqlnl	0.0595696	0.940418	1.2069e-05	0.0634901	0.93651	3.64054e-07	0.0574774	0.94173	0.000792247
Ubqln3	0.999958	4.17551e-05	2.23088e-10	1	1.95518e-08	2.26348e-14	0.998653	0.00134653	5.66332e-07
Ubl4b	0.979769	0.0202288	1.7098e-06	0.986576	0.0134237	6.67384e-11	0.981449	0.0185507	3.34847e-07
Ube2u	0.999989	1.08046e-05	5.98344e-09	1	4.24108e-09	2.19637e-12	0.999981	1.89749e-05	2.81518e-09
Ube2m	0.999984	1.55266e-05	2.61833e-07	0.999996	3.60413e-06	8.55666e-10	0.999556	0.000443606	1.29926e-07
Ube2l6	0.999956	4.34329e-05	7.23847e-08	1	3.8492e-09	8.81235e-13	0.99998	1.96166e-05	2.41832e-08
Ubd	0.999766	0.00023405	1.14562e-07	1	1.41158e-08	9.93759e-14	0.999995	4.98395e-06	3.37649e-10
Ubash3a	0.988171	0.0117673	6.14082e-05	0.999108	0.000892117	4.85529e-10	0.99754	0.00245966	7.58676e-07
Tyrp1	0.999861	0.000139006	9.16514e-10	1	3.14618e-08	3.51628e-14	0.999049	0.000950875	5.66085e-09
Tyrobp	0.987845	0.012153	1.77625e-06	0.98898	0.0110203	4.95889e-10	0.960102	0.0398793	1.86163e-05
Tyr	0.999993	6.70063e-06	2.01728e-10	1	6.06607e-09	2.48288e-13	0.996639	0.00335982	1.6022e-06
Tyms	0.999997	3.17708e-06	6.54706e-08	1	1.10259e-08	1.31604e-10	0.999941	5.85949e-05	3.4747e-08
Tyki	0.999609	0.000390905	2.68174e-08	0.999965	3.46849e-05	7.39599e-13	0.996842	0.00315786	3.55376e-08
Txnl6	0.401057	0.598939	3.58744e-06	0.407368	0.592632	1.3031e-09	0.393484	0.606499	1.74465e-05
Txndc8	0.0167963	0.98314	6.34448e-05	0.018709	0.981291	2.64173e-07	0.0174701	0.982284	0.000245507
Txndc3	0.999652	0.000348147	1.57767e-07	1	2.19194e-07	1.58216e-12	0.999745	0.000255026	8.08698e-09
Txndc2	0.900586	0.0994113	2.88326e-06	0.910373	0.0896274	7.09526e-10	0.906498	0.0935017	7.25688e-07
Txlnb	0.991325	0.00860703	6.80658e-05	0.997215	0.00278489	1.73948e-08	0.993636	0.00635833	5.22944e-06
Txk	0.999718	0.000281681	2.01176e-08	1	1.11676e-07	3.64879e-13	0.999972	2.76768e-05	3.38241e-10
Tusc5	0.99393	0.00606251	7.06358e-06	0.998917	0.00108308	1.52613e-11	0.99475	0.00524823	1.37025e-06
Tulp2	0.999895	0.000101982	2.63222e-06	1	2.44472e-09	1.05734e-12	0.999997	3.14604e-06	5.07311e-09
Tulp1	0.969817	0.0299813	0.00020209	0.979643	0.020357	1.0529e-07	0.977217	0.0227822	1.02118e-06
Tubd1	0.999744	0.000255188	4.8844e-07	0.999971	2.9146e-05	5.51881e-10	0.999699	0.000301219	6.6794e-08
Tubb4	0.000664806	0.99933	5.05241e-06	0.000716113	0.999284	6.25017e-09	0.000569729	0.999326	0.000104411
Tubb1	0.999828	0.000170962	1.46497e-06	0.999991	8.50393e-06	4.73468e-10	0.999117	0.000882061	6.29115e-07
Tuba8	0.996682	0.00330869	9.3591e-06	0.997956	0.00204424	1.1692e-09	0.986935	0.0130531	1.17771e-05
Tub	0.979485	0.020492	2.26456e-05	0.988306	0.0116944	3.16851e-10	0.982941	0.0170562	2.28607e-06
Ttyh1$Taf1	0.99739	0.00260941	7.92428e-07	0.999995	5.47128e-06	1.46629e-12	0.999912	8.84582e-05	2.17686e-09
Ttn	0.974439	0.0249141	0.000646402	0.998376	0.00162405	3.54428e-08	0.995245	0.00474411	1.11221e-05
Ttll9	0.955365	0.0442479	0.000386833	0.967786	0.0322129	9.82621e-07	0.965112	0.0348538	3.37953e-05
Ttll3	0.999578	0.000421236	7.40266e-07	0.999774	0.000226167	2.88354e-09	0.993805	0.00618097	1.42293e-05
Ttll13	0.999969	3.08475e-05	3.05381e-08	1	1.68455e-07	4.27485e-11	0.999956	4.43093e-05	1.59897e-09
Ttll11	0.993326	0.00666664	7.39367e-06	0.993684	0.00631552	3.00867e-07	0.903214	0.0958834	0.000902574
Ttll10	0.999915	8.5054e-05	2.80752e-07	1	2.97736e-07	2.34818e-11	0.999788	0.00021186	1.00542e-07
Ttl	0.366064	0.633907	2.86536e-05	0.368705	0.631295	6.4378e-08	0.343684	0.656045	0.000271389
Ttc9b	0.769563	0.230151	0.000285608	0.779123	0.220877	7.09889e-07	0.761073	0.238805	0.000122171
Ttc9	0.00130669	0.995893	0.00280035	0.00143644	0.995916	0.00264738	6.58367e-07	0.482657	0.517342
Ttc7	0.99721	0.00274499	4.47209e-05	0.99957	0.000429636	2.49164e-08	0.999302	0.000696919	8.81732e-07
Ttc29	0.958627	0.0409134	0.000459994	1	3.20843e-08	4.90386e-12	0.999999	6.08056e-07	4.50168e-10
Ttc25	0.999605	0.000394545	3.79395e-07	1	3.90754e-07	1.45605e-12	0.999965	3.49545e-05	2.42478e-09
Ttc23	0.999843	0.000134384	2.2595e-05	0.999879	0.000119881	8.08042e-07	0.998274	0.00171946	6.63938e-06
Ttc22	0.970464	0.0295335	2.71664e-06	0.971594	0.0284062	1.79676e-08	0.952724	0.0472589	1.76234e-05
Ttc21a	0.997539	0.0024473	1.4187e-05	0.999578	0.00042227	6.83256e-09	0.998735	0.00126357	1.22868e-06
Ttc17	0.00686975	0.99249	0.000640029	0.00672609	0.992845	0.000429231	0.0046076	0.992383	0.00300978
Ttc16	0.99993	6.98866e-05	1.78821e-07	1	6.29987e-08	1.63107e-11	0.999949	5.07356e-05	3.10772e-08
Tsx	0.661201	0.338284	0.00051519	0.725571	0.274429	3.05908e-08	0.722584	0.277393	2.29482e-05
Tssk6	0.999985	1.48181e-05	8.72623e-08	1	2.14484e-07	7.74543e-11	0.999554	0.000445538	1.69321e-07
Tssk5	0.0109899	0.988997	1.32651e-05	0.0113508	0.988649	5.79157e-08	0.00897734	0.990777	0.000245893
Tssk4	0.999974	2.56302e-05	8.88643e-10	1	2.17552e-09	2.81672e-13	0.999981	1.90579e-05	3.96566e-09
Tssk3	0.999961	3.87086e-05	4.9564e-08	0.999999	1.222e-06	8.26952e-12	0.997503	0.00249656	2.72706e-07
Tssk2	0.999764	0.00023602	3.86844e-08	0.999997	2.71139e-06	3.90076e-12	0.99842	0.00157993	4.14103e-07
Tssk1	0.98024	0.0197577	2.65313e-06	0.986719	0.0132806	2.99957e-10	0.982558	0.0174398	1.82471e-06
Tspyl5	0.999992	7.57308e-06	8.1564e-09	1	8.25062e-09	1.55485e-13	0.999444	0.000556201	8.84463e-08
Tspyl3	0.997593	0.00239994	6.79922e-06	0.999996	4.46278e-06	4.60956e-13	0.986399	0.0135874	1.33636e-05
Tspan8	0.998975	0.0010246	5.27175e-07	0.999884	0.000115643	6.34122e-10	0.999911	8.88551e-05	3.15187e-10
Tspan33	0.921715	0.0781505	0.000134873	0.929051	0.0709484	1.14099e-07	0.919649	0.0803114	3.95161e-05
Tspan11	0.98674	0.0132553	5.09821e-06	0.988829	0.0111711	9.6126e-10	0.979857	0.0201412	1.96348e-06
Tspan10	0.974878	0.0250922	2.98214e-05	0.981426	0.018574	6.39373e-09	0.972643	0.0273479	8.59265e-06
Tspan1	0.872104	0.127862	3.32072e-05	0.875564	0.124436	3.66374e-07	0.871446	0.128533	2.09486e-05
Tsnaxip1	0.999986	1.30679e-05	1.27966e-06	1	9.12323e-09	1.47336e-10	0.99996	4.00307e-05	4.57277e-07
Tsku	0.999216	0.000780319	3.25234e-06	0.999335	0.0006646	3.11677e-08	0.996411	0.00358409	5.3168e-06
Tshz3	0.992884	0.00711458	1.43635e-06	0.992729	0.00727047	3.48195e-07	0.880056	0.119121	0.000823764
Tshz2	0.997165	0.00280813	2.68053e-05	0.999697	0.000302715	3.61969e-09	0.998689	0.00131015	1.02593e-06
Tshr	0.999806	0.000193636	8.70083e-08	0.999991	8.83018e-06	4.36893e-13	0.998736	0.00126415	1.48344e-07
Tshb	0.995778	0.00422217	2.77476e-07	0.998376	0.00162396	9.35802e-12	0.974729	0.0252705	7.93618e-07
Tsga13	0.999041	0.000958536	1.48388e-08	0.999967	3.30681e-05	2.07847e-13	0.995672	0.00432744	7.18292e-08
Tsga10	0.722241	0.277586	0.000172878	0.73529	0.26471	2.709e-07	0.728891	0.271025	8.37546e-05
Tsc22d3	0.00261403	0.997296	8.94832e-05	0.00255602	0.997433	1.13072e-05	0.000476789	0.997376	0.00214766
Trpv6	0.241298	0.758656	4.58654e-05	0.250599	0.749401	1.08614e-07	0.23937	0.760394	0.000236126
Trpv4	0.208634	0.791297	6.88269e-05	0.210649	0.789344	7.10368e-06	0.207264	0.792471	0.000265551
Trpv2	0.437214	0.562767	1.92947e-05	0.440776	0.559223	3.84316e-07	0.166488	0.824044	0.00946769
Trpv1	0.999997	2.54565e-06	1.33624e-08	1	7.56489e-11	1.22666e-12	0.999982	1.8369e-05	1.51254e-08
Trpm8	1	1.81159e-07	1.93867e-10	1	1.40094e-11	7.46153e-15	0.999995	4.97593e-06	1.73162e-10
Trpm6	0.913711	0.0862787	1.0408e-05	0.930847	0.0691528	2.79567e-09	0.929219	0.0707801	6.30937e-07
Trpm5	0.999718	0.00028124	1.02387e-06	0.999989	1.07536e-05	8.26876e-11	0.99947	0.000529751	3.27837e-07
Trpm3	0.99994	6.04482e-05	1.99255e-09	1	2.19716e-08	2.37798e-14	0.999952	4.83879e-05	2.4468e-10
Trpm2	0.921761	0.0781313	0.000107772	0.927904	0.0720961	3.66335e-07	0.917549	0.0823748	7.57724e-05
Trpm1	0.999879	0.000120431	4.24083e-07	0.999999	7.05119e-07	3.31253e-11	0.99965	0.000349693	5.64688e-08
Trpd52l3	0.00482315	0.99517	7.33045e-06	0.0050525	0.994947	1.21293e-08	0.00415079	0.995723	0.000126462
Trpc6	1	4.77175e-07	1.35756e-10	1	2.15343e-10	6.79601e-15	0.999871	0.000128581	4.0081e-09
Trpc5	0.999552	0.000448168	7.67867e-08	0.99997	2.97305e-05	2.24349e-12	0.998275	0.00172491	1.85097e-07
Trpc4	0.699739	0.300194	6.72132e-05	0.710193	0.289807	4.61953e-08	0.650428	0.348763	0.000808985
Trpc3	0.957844	0.0421448	1.1303e-05	0.964256	0.0357435	4.05462e-09	0.94066	0.0592315	0.000108303
Trpc1	0.00277504	0.996926	0.000298476	0.00274961	0.997053	0.000197795	0.000831545	0.982287	0.016881
Trpa1	0.223517	0.776336	0.000147027	0.245024	0.754976	2.61731e-08	0.239411	0.760511	7.86681e-05
Trp73	0.955142	0.0448111	4.69535e-05	0.961366	0.0386337	2.0244e-08	0.955563	0.0444233	1.3451e-05
Trp63	0.999569	0.000430371	2.91296e-07	0.999992	8.04683e-06	2.48845e-11	0.999231	0.000768603	9.33733e-08
Trmt12	1	4.1256e-08	1.29344e-10	1	2.82024e-11	4.89408e-14	0.999999	6.49309e-07	2.14184e-10
Trim9	0.996033	0.00396154	5.85011e-06	0.998863	0.00113706	7.64576e-11	0.995512	0.00448705	6.70919e-07
Trim75	1	1.55994e-07	5.2977e-11	1	2.14114e-12	3.1942e-15	0.999997	3.02222e-06	1.65608e-10
Trim7	0.999811	0.000187074	1.61024e-06	0.99993	6.94205e-05	2.66159e-07	0.999949	5.05981e-05	6.63251e-08
Trim69	0.999997	2.77108e-06	4.04961e-10	1	1.57242e-10	6.16564e-14	0.999969	3.0601e-05	1.55406e-09
Trim68	0.000598295	0.999389	1.22567e-05	0.000551967	0.999448	1.28579e-07	0.000455493	0.999383	0.000161819
Trim66	0.999994	5.70323e-06	8.66331e-09	1	1.34546e-09	1.00513e-13	0.999374	0.000625455	5.56071e-08
Trim65	0.993696	0.00630367	3.50116e-07	0.995132	0.00486825	2.01629e-08	0.994567	0.00543244	1.17142e-07
Trim63	0.998944	0.00103203	2.3978e-05	1	2.52588e-07	5.93767e-12	0.999869	0.000130963	2.71599e-08
Trim62	0.63307	0.366747	0.000183116	0.648998	0.351002	1.05503e-07	0.645548	0.354367	8.50233e-05
Trim60$Trim60	0.966013	0.0339845	2.34984e-06	0.971637	0.0283634	3.16034e-10	0.966132	0.0338672	7.80637e-07
Trim60	0.000989097	0.998972	3.85459e-05	0.00111715	0.998881	1.4504e-06	0.00105798	0.996945	0.00199682
Trim47	0.00129898	0.939091	0.0596095	6.90896e-05	0.939061	0.0608702	6.91628e-06	0.920439	0.0795544
Trim46	0.995902	0.00405735	4.04369e-05	0.996768	0.00323203	2.69641e-07	0.994246	0.0057389	1.51291e-05
Trim42	0.999727	0.000272784	1.00427e-08	0.999997	2.6128e-06	2.13717e-13	0.997231	0.00276899	4.86149e-07
Trim40	0.0284216	0.97157	8.7756e-06	0.0291085	0.970891	1.50945e-07	0.0304179	0.969573	9.03609e-06
Trim31	0.99999	1.03039e-05	2.76852e-10	1	7.02955e-08	3.88108e-13	0.999277	0.000723477	1.84858e-09
Trim30$AI451617	0.999902	9.78766e-05	9.91686e-09	0.999978	2.21729e-05	8.32658e-10	0.999884	0.000115851	2.68467e-09
Trim29	0.237557	0.762432	1.06488e-05	0.242806	0.757194	4.98321e-09	0.234827	0.765147	2.5421e-05
Trim16	0.774414	0.225564	2.2096e-05	0.7757	0.224299	9.96487e-07	0.705306	0.29444	0.000253417
Trim14	0.99999	9.71615e-06	3.7062e-09	1	3.6423e-09	4.24748e-14	0.999727	0.000272606	2.21655e-08
Trim10	0.997308	0.00269203	1.3638e-07	0.999961	3.9387e-05	6.11364e-13	0.998655	0.00134535	9.24694e-09
Trib2	0.997729	0.00226839	2.16617e-06	0.997772	0.00222812	1.88376e-08	0.98141	0.0185643	2.60528e-05
Trib1	0.999343	0.000650632	6.03828e-06	0.999926	7.44692e-05	1.48135e-09	0.998635	0.00136446	9.3129e-07
Trhr2	0.723402	0.276508	8.97358e-05	0.739205	0.260795	1.15887e-07	0.739175	0.260821	3.97623e-06
Trhr	0.999993	6.87259e-06	2.15718e-11	1	9.10923e-12	5.33586e-16	0.999995	5.31369e-06	1.09281e-11
Trhde	0.999943	5.69016e-05	1.1943e-07	1	1.64533e-08	1.1194e-12	0.99994	5.99944e-05	2.8304e-08
Trex2	0.0156456	0.984346	8.39376e-06	0.0158394	0.984161	2.90034e-08	0.0153387	0.984626	3.53196e-05
Treml4	0.999949	5.09286e-05	5.54633e-09	1	2.78012e-08	6.50283e-13	0.999806	0.00019427	7.25674e-09
Treml2$LOC100047904	0.999985	1.49526e-05	1.59653e-09	1	2.60459e-09	1.05617e-13	0.999968	3.18653e-05	7.03695e-10
Treml1	0.0215192	0.978453	2.7484e-05	0.0228855	0.977114	8.40204e-08	0.0220701	0.977852	7.82187e-05
Trem3	0.829488	0.170494	1.80359e-05	0.847029	0.152971	8.09796e-09	0.851547	0.148452	1.03298e-06
Trem1	0.993438	0.00656185	6.25818e-07	0.997032	0.00296772	5.64748e-11	0.99141	0.00858867	9.82397e-07
Treh	0.999162	0.000837802	7.35975e-08	0.999986	1.37241e-05	4.86307e-13	0.999045	0.000954639	3.23148e-08
Trat1	0.99902	0.000979437	6.18973e-07	1	2.13729e-07	1.3928e-11	0.999997	3.08191e-06	5.35594e-10
Traf6	0.94815	0.0517877	6.24834e-05	0.955086	0.044914	2.15443e-08	0.947856	0.0521332	1.11235e-05
Traf5	0.997606	0.00239052	3.85636e-06	0.999623	0.000377251	1.80466e-11	0.996082	0.00391688	9.0067e-07
