Loci	mef
Aldh3a1_mef	3.1303
Aldh5a1_mef	4.92667
Aldh8a1_mef	4.84322
Aldob_mef	4.66771
Alg11_mef	5.33631
Alk_mef	4.28595
Allc_mef	5.52569
Alms1_mef	4.56544
Alox12_mef	3.87936
Alox12b_mef	3.61997
Alox12e_mef	5.01049
Alox15_mef	4.31751
Alox8_mef	3.47332
Alpi_mef	5.16824
Als2cr11_mef	2.2482
Als2cr12_mef	4.64558
Alx1_mef	3.04086
Alx3_mef	4.62273
Alx4_mef	4.75862
Amac1_mef	5.58832
Ambn_mef	2.77501
Ambp_mef	3.88248
Amelx_mef	4.73951
Amhr2_mef	4.83699
Amigo1_mef	4.49811
Amigo2_mef	3.44961
Amn_mef	4.81772
Ampd1_mef	3.69597
Amph_mef	2.83749
Amy1_mef	2.48477
Ang2_mef	4.24078
Ang4_mef	4.18313
Ang_mef	4.49741
Angpt1_mef	6.84072
Angpt2_mef	5.30817
Angpt4_mef	5.76001
Angptl1_mef	4.17204
Angptl3_mef	3.04236
Angptl4_mef	2.82748
Ank1_mef	5.57873
Ank2_mef	5.29133
Ankrd13d_mef	5.32955
Ankrd22_mef	3.23216
Ankrd23_mef	5.65989
Ankrd33_mef	4.48955
Ankrd34_mef	5.56771
Ankrd35_mef	3.98966
Ankrd36_mef	5.4455
Ankrd38_mef	5.99103
Ankrd42_mef	3.50681
Ankrd43_mef	2.18752
Ankrd52_mef	3.69114
Ankrd55_mef	3.30008
Ankrd56_mef	3.76034
Ankrd5_mef	3.0567
Ankrd7_mef	3.13728
Anks3_mef	4.46468
Anks4b_mef	4.74763
Ankzf1$Ankzf1_mef	4.92442
Anubl1_mef	4.68647
Anxa10_mef	2.90057
Anxa13_mef	2.74092
Anxa9_mef	3.79357
Aoah_mef	3.52598
Aoc3_mef	4.61261
Aox1_mef	5.49097
Aox3_mef	3.4097
Aox4_mef	3.35165
Ap1gbp1_mef	5.3163
Ap1m2_mef	5.28777
Ap3b2_mef	5.23247
Ap3m2_mef	5.95484
Apba1_mef	5.32476
Apba2_mef	4.86089
Apba2bp_mef	4.90569
Apba3_mef	3.1516
Apbb1ip_mef	6.05456
Apbh_mef	3.46893
Apc2_mef	4.84152
Apcs_mef	5.87371
Apoa1_mef	3.18128
Apoa4_mef	3.92276
Apoa5_mef	5.73751
Apob_mef	4.59813
Apobec2_mef	3.54598
Apobec4_mef	3.38469
Apoc1_mef	4.9243
Apoc2_mef	3.67185
Apoc3_mef	3.3714
Apoc4_mef	5.22481
Apof_mef	3.02865
Apoh_mef	4.50157
Apon_mef	5.33338
Aqp11_mef	4.63236
Aqp2_mef	5.32816
Aqp4_mef	3.66468
Aqp6_mef	4.64463
Aqp7_mef	3.97477
Aqp8_mef	5.16502
Aqp9_mef	4.39461
Ar_mef	4.94619
Ard1b_mef	3.94286
Areg_mef	4.66629
Arg1_mef	4.14994
Arg2_mef	3.43189
Arhgap15_mef	3.18577
Arhgap18_mef	5.18094
Arhgap19_mef	3.76315
Arhgap20_mef	3.71999
Arhgap22_mef	5.72507
Arhgap25_mef	4.47227
Arhgap26_mef	4.03359
Arhgap30_mef	5.09622
Arhgap4_mef	4.18774
Arhgap6_mef	4.13091
Arhgap8_mef	5.79761
Arhgef15_mef	4.3033
Arhgef4_mef	5.32117
Arhgef6_mef	5.90918
Arhgef9_mef	3.97767
Arl10_mef	5.01342
Armc1$Armc1_mef	4.92554
Armc2_mef	4.02085
Armc3_mef	2.82842
Armc4_mef	3.1201
Armcx6_mef	5.4706
Arnt2_mef	5.86456
Arpm1_mef	4.11209
Arpp21_mef	2.96766
Arr3_mef	4.92417
Arrb1_mef	4.5324
Arrdc5_mef	3.48256
Arsg_mef	3.65949
Arsk_mef	6.13342
Art1_mef	5.56882
Art2a_mef	2.7675
Art2b_mef	3.17119
Art3_mef	2.90192
Art4_mef	3.48917
Art5_mef	4.89364
Artn_mef	6.69904
Arts1_mef	5.71557
Arx_mef	5.63277
As3mt_mef	4.90168
Asah2_mef	5.55865
Asah3_mef	3.90409
Asah3l_mef	3.52953
Asb10_mef	4.48448
Asb11_mef	4.09148
Asb12_mef	2.96661
Asb14_mef	2.5318
Asb15_mef	2.87548
Asb16_mef	5.29953
Asb17_mef	2.73946
Asb18_mef	3.26499
Asb2_mef	4.9588
Asb4_mef	4.08058
Asb5_mef	5.77847
Asb9_mef	4.49381
Ascl1_mef	2.80905
Ascl2_mef	2.99327
Ascl3_mef	4.8312
Asgr1_mef	3.66736
Asgr2_mef	3.42089
Asphd1_mef	5.1618
Asphd2_mef	5.51738
Astl_mef	4.55519
Astn1_mef	3.16597
Astn2_mef	3.27309
Asz1_mef	4.36299
Atad4_mef	4.40217
Atcay_mef	4.66253
Atf7_mef	5.24516
Atg10_mef	6.04943
Atg9b_mef	4.21481
Atoh1_mef	5.16004
Atp10a_mef	4.81189
Atp10b_mef	4.70467
Atp12a_mef	2.8703
Atp13a4_mef	3.09616
Atp13a5_mef	2.65872
Atp1a2_mef	3.64895
Atp1a3_mef	3.84892
Atp1b2_mef	4.96555
Atp1b4_mef	2.64004
Atp2a1_mef	5.60766
Atp2b2_mef	4.02274
Atp2b3_mef	4.8237
Atp2b4_mef	4.29662
Atp5c1_mef	5.26587
Atp6v0a4_mef	3.48982
Atp6v0d2_mef	3.17021
Atp6v1b1_mef	4.15532
Atp6v1c2_mef	4.12457
Atp6v1e2_mef	5.062
Atp6v1g2_mef	5.29271
Atp7b_mef	4.47992
Atp8a1_mef	4.39804
Atp8a2_mef	4.87009
Atp8b1_mef	4.86957
Atp8b3_mef	5.85197
Atp8b4_mef	3.2674
Atrnl1_mef	4.22419
Atxn7_mef	5.2845
Atxn7l1_mef	4.67689
Aurkc_mef	4.51908
Avil_mef	5.24335
Avp_mef	4.81453
Avpr1a_mef	6.74857
Avpr1b_mef	4.18056
Avpr2_mef	4.85344
Axin2_mef	5.64528
Aym1_mef	5.6976
Aytl1_mef	6.25267
Azgp1_mef	5.00334
B020006M18Rik_mef	2.55297
B230110C06Rik_mef	4.34859
B230120H23Rik_mef	6.3524
B230209C24Rik_mef	5.28729
B230218L05Rik_mef	2.66085
B230325K18Rik_mef	3.74572
B230342M21Rik_mef	3.2965
B230396O12Rik_mef	5.61938
B3bp_mef	4.91938
B3galt1_mef	3.59231
B3galt2_mef	2.20773
B3galt5_mef	5.25049
B3gat1_mef	4.55902
B3gat2_mef	2.45214
B3gnt3_mef	4.80933
B3gnt4_mef	4.23076
B3gnt5_mef	6.02537
B3gnt6_mef	4.08969
B3gnt8_mef	3.66985
B430119L13Rik_mef	3.60241
B430211C08Rik_mef	3.07546
B430306N03Rik_mef	4.48517
B4galnt2_mef	4.21745
B4galt5_mef	4.41739
B530045E10Rik_mef	5.43941
B630019K06Rik_mef	4.61533
B830017H08Rik_mef	4.49683
B830045N13Rik_mef	2.66454
B930037P14Rik_mef	5.16169
B930095G15Rik_mef	4.38498
BB146404_mef	6.12899
BB220380_mef	3.40776
BC002199_mef	4.64309
BC003883_mef	2.7522
BC005764_mef	5.62759
BC013481_mef	3.43903
BC013672_mef	2.75848
BC013712_mef	5.20743
BC014805_mef	4.39191
BC015286_mef	2.68103
BC016201_mef	5.54608
BC016495_mef	4.32902
BC016548_mef	3.08411
BC016579_mef	3.17917
BC018465_mef	4.96348
BC020535_mef	3.84549
BC021608_mef	4.93386
BC021785_mef	3.96878
BC021891_mef	3.71832
BC023179_mef	3.95831
BC024997_mef	5.09
BC025546_mef	5.40087
BC025575$BC025575_mef	6.15081
BC025816_mef	5.09078
BC026439_mef	3.05145
BC026682_mef	5.5739
BC026782_mef	3.16434
BC027057_mef	3.33975
BC027072_mef	4.37848
BC030183_mef	4.12009
BC030307_mef	2.61071
BC030499$BC030499_mef	3.26595
BC030500_mef	3.72865
BC031441_mef	4.7922
BC031901_mef	3.36584
BC032204_mef	3.52611
BC036313_mef	5.35023
BC037703_mef	4.19893
BC038167_mef	3.62213
BC038479_mef	4.13439
BC039632_mef	4.11428
BC040758_mef	3.55735
BC043301_mef	5.23487
BC048507_mef	4.04549
BC048546_mef	4.03573
BC048562_mef	3.65018
BC048599_mef	3.02397
BC048671_mef	2.60565
BC048679_mef	4.00559
BC049762_mef	4.60038
BC050078_mef	4.74209
BC050092_mef	4.87121
BC050210_mef	4.52249
BC050777_mef	2.91083
BC050789_mef	2.77338
BC051019_mef	2.28732
BC051142_mef	4.38682
BC051628_mef	3.59302
BC052055_mef	4.42129
BC052328_mef	4.78893
BC053393_mef	3.85416
BC054059_mef	4.56772
BC054438_mef	5.21917
BC055107_mef	3.87454
BC057022_mef	5.31808
BC057371_mef	3.10213
BC060267_mef	2.83147
BC060632_mef	5.62715
BC061039_mef	2.99815
BC061194_mef	2.39016
BC062109_mef	3.72914
BC062115_mef	4.86615
BC062127_mef	4.1672
BC065085_mef	4.28992
BC066028_mef	4.62581
BC066107_mef	4.9349
BC068110_mef	5.71342
BC068157_mef	4.0843
BC068281_mef	4.91195
BC072620_mef	4.36167
BC085284_mef	3.31983
BC089597_mef	3.55206
BC094916_mef	3.20716
BC100530_mef	3.56414
BC107230_mef	3.25348
BQ559217_mef	3.66442
Baalc_mef	5.18347
Baat_mef	5.29976
Bace2_mef	3.69288
Bach2_mef	5.36336
Bai2_mef	4.01341
Bai3_mef	2.62264
Bank1_mef	3.4123
Bard1_mef	4.69705
Barhl1_mef	4.09846
Barhl2_mef	2.60049
Barx1_mef	5.57565
Barx2_mef	4.4784
Batf2_mef	5.67964
Baz2b_mef	5.64978
Bbox1_mef	4.41589
Bbs12_mef	4.89226
Bbs1_mef	4.6696
Bbs7_mef	5.52823
Bbs9_mef	5.41427
Bcan_mef	4.22871
Bcas1_mef	4.83707
Bcas2_mef	2.43436
Bcdo2_mef	3.87191
Bche_mef	3.6964
Bcl11a$Bcl11a_mef	4.38845
Bcl11b_mef	6.35866
Bcl2a1a_mef	2.80884
Bcl2l10_mef	4.03809
Bcl6b_mef	3.79478
Bcmo1_mef	4.07432
Bcorl1_mef	5.27698
Bdkrb1_mef	4.54806
Bdkrb2_mef	3.84161
Best2_mef	5.18474
Bex1_mef	5.31997
Bex2_mef	4.62852
Bex4_mef	4.11336
Bex6_mef	2.34015
Bfsp1_mef	4.39521
Bfsp2_mef	5.40249
Bhlhb3_mef	5.01763
Bhlhb4_mef	4.02252
Bhlhb8_mef	4.75305
Bhmt2_mef	3.1361
Bhmt_mef	4.29782
Bicd1_mef	4.34924
Bik_mef	4.09905
Birc1f_mef	5.0059
Blk_mef	4.64566
Blnk_mef	4.01465
Blr1_mef	3.505
Bmf_mef	4.32938
Bmp15_mef	3.59697
Bmp2_mef	4.82759
Bmp5_mef	3.7035
Bmp6_mef	4.52084
Bmp7_mef	3.62218
Bmp8a_mef	5.50297
Bmp8b_mef	4.96006
Bmpr1b_mef	6.50423
Bmx_mef	2.97498
Bnc1_mef	4.95679
Bnipl_mef	3.52988
Boc_mef	6.41326
Boll_mef	4.92605
Bpil1_mef	4.81438
Bpil2_mef	2.3982
Brdt_mef	3.60981
Brip1_mef	4.9861
Brs3_mef	4.74827
Brsk2_mef	3.61441
Brunol6_mef	3.03775
Bsn_mef	4.53836
Bsnd_mef	5.21742
Bspry_mef	4.3302
Bst1_mef	3.28514
Btc_mef	3.93697
Btg4_mef	3.80302
Btk_mef	4.61256
Btla_mef	3.77563
Btn1a1_mef	3.01913
Btnl2_mef	5.46983
Btnl9_mef	2.83083
Bud31$Bud31_mef	4.76895
Butr1_mef	3.63232
Bves_mef	5.41878
Bzrap1_mef	4.24573
Bzrpl1_mef	4.69896
C030003D03Rik_mef	6.09202
C030014K22Rik_mef	4.43381
C030014M07Rik_mef	4.93538
C030019I05Rik_mef	3.44408
C030030A07Rik_mef	2.42251
C030039L03Rik_mef	4.30411
C030045D06Rik_mef	3.75642
C030046E11Rik_mef	5.1166
C130026L21Rik_mef	5.45849
C130034I18Rik_mef	4.61786
C130038G02Rik_mef	5.4104
C130050O18Rik_mef	3.89926
C130071C03Rik_mef	2.66101
C130079G13Rik_mef	2.19706
C130090K23Rik_mef	3.88448
C1qa_mef	6.08216
C1qb_mef	4.90981
C1qc_mef	5.12465
C1ql1_mef	5.65491
C1ql2_mef	4.59219
C1ql3_mef	6.64278
C1qtnf2_mef	5.3716
C1qtnf4_mef	4.29269
C1qtnf7_mef	3.17481
C1qtnf9_mef	4.4172
C230004F18Rik_mef	3.18278
C230013L11Rik_mef	4.04312
C230021P08Rik_mef	5.99709
C230071H18Rik_mef	5.24567
C230078M08Rik_mef	5.74368
C230086A09Rik_mef	2.62132
C230094A16Rik_mef	3.61912
C230095G01Rik_mef	3.86882
C2_mef	4.81274
C330001K17Rik_mef	4.28966
C330005M16Rik_mef	5.45164
C330011K17Rik_mef	4.99284
C330027C09Rik_mef	5.30907
C330043M08Rik_mef	4.89378
C3_mef	4.37051
C3ar1_mef	4.48123
C430048L16Rik_mef	4.94198
C4bp_mef	3.89817
C5ar1_mef	4.23119
C630004H02Rik_mef	6.05055
C630007B19Rik_mef	3.69709
C630028N24Rik_mef	5.5634
C630035N08Rik_mef	5.25113
C6_mef	5.22312
C730007P19Rik_mef	3.18028
C730027J19Rik_mef	2.95819
C730034F03Rik_mef	5.09586
C730036D15Rik_mef	3.40754
C730048C13Rik$C730048C13Rik_mef	3.02171
C79127_mef	3.82031
C85627_mef	3.70053
C86695_mef	3.61309
C87436_mef	5.21458
C87499_mef	3.66863
C8a_mef	2.72809
C8b_mef	4.60058
C8g_mef	4.46906
C920005C14Rik_mef	3.96518
C920016K16Rik_mef	5.69255
C9_mef	3.92461
Cables1_mef	5.45147
Cabp1_mef	3.81946
Cabp2_mef	5.33881
Cabp4_mef	3.56409
Cabp5_mef	3.99975
Cabp7_mef	2.71579
Cabyr_mef	3.52734
Cacna1a_mef	4.83179
Cacna1b_mef	4.95569
Cacna1c_mef	6.9587
Cacna1d_mef	5.27723
Cacna1f_mef	4.94435
Cacna1h_mef	4.99563
Cacna1s_mef	3.53774
Cacna2d3_mef	3.8723
Cacna2d4_mef	4.05059
Cacnb1_mef	4.42746
Cacnb2_mef	4.34285
Cacnb4_mef	3.05214
Cacng1_mef	3.57981
Cacng3_mef	3.70961
Cacng4_mef	4.97233
Cacng5_mef	4.24064
Cacng6_mef	3.71753
Cacng8_mef	4.89103
Cadm1_mef	5.52273
Cadm2_mef	2.69359
Cadps2_mef	4.23402
Cage1_mef	2.45754
Calb1_mef	2.49057
Calb2_mef	5.36093
Calca_mef	3.67547
Calcb_mef	2.96922
Calcoco2_mef	2.43765
Calcr_mef	3.14992
Calcrl_mef	4.45942
Calm4_mef	4.33175
Calml3_mef	3.28524
Caln1_mef	3.47973
Calr3_mef	3.36772
Camk1d_mef	4.23694
Camk1g_mef	5.51371
Camk2a_mef	5.20579
Camk2b_mef	5.19629
Camk4_mef	4.86648
Camkv_mef	4.60901
Camp_mef	4.24917
Camta1_mef	5.18618
Cand2_mef	6.05255
Capn13_mef	4.0535
Capn3$Capn3_mef	4.24431
Capn3_mef	4.81964
Capn8_mef	4.86004
Capn9_mef	4.13434
Caps2_mef	2.72122
Capsl_mef	2.54606
Capza3_mef	2.69348
Car10_mef	3.77525
Car13_mef	5.47988
Car15_mef	5.37857
Car1_mef	3.83379
Car3_mef	4.73277
Car4_mef	2.97435
Car5a_mef	4.50448
Car5b_mef	5.46817
Car6_mef	6.73369
Car7_mef	4.87322
Car8$Car8_mef	2.87893
Car9_mef	5.66977
Card11_mef	3.78261
Card14_mef	5.26858
Carf_mef	3.4806
Carkl_mef	3.93295
Cartpt_mef	3.22697
Caskin1_mef	4.22671
Casp14_mef	3.58967
Casp1_mef	2.93988
Casp4_mef	4.22875
Casq1_mef	4.48832
Casr_mef	4.96541
Casz1$Casz1_mef	5.18816
Catsper1_mef	4.43196
Catsper2_mef	5.08676
Catsper3_mef	3.40599
Cav3_mef	5.23812
Cbfa2t3h_mef	4.43928
Cbln1_mef	5.54746
Cbln2_mef	3.78921
Cbln3_mef	3.55176
Cbln4_mef	3.04246
Cbx1$Cbx1_mef	5.27993
Cbx7_mef	4.56403
Cbx8_mef	5.69737
Ccbl1_mef	4.22672
Ccbp2_mef	4.61946
Ccdc103_mef	4.49786
Ccdc106_mef	5.39917
Ccdc108_mef	3.70711
Ccdc110_mef	3.0919
Ccdc113_mef	2.56129
Ccdc116_mef	3.80626
Ccdc11_mef	4.42827
Ccdc125_mef	3.52718
Ccdc130_mef	5.13899
Ccdc134_mef	5.50608
Ccdc18_mef	3.97284
Ccdc25_mef	3.30979
Ccdc28a$Ccdc28a_mef	5.18712
Ccdc28b_mef	4.51283
Ccdc33_mef	5.64463
Ccdc38_mef	2.66855
Ccdc39_mef	2.47598
Ccdc40_mef	4.91176
Ccdc46_mef	2.58963
Ccdc54_mef	2.86592
Ccdc57_mef	4.19876
Ccdc60_mef	4.93396
Ccdc63_mef	5.3024
Ccdc64b_mef	3.93031
Ccdc65_mef	3.66738
Ccdc67_mef	3.68425
Ccdc68_mef	6.49714
Ccdc69_mef	5.2774
Ccdc70_mef	3.37306
Ccdc73_mef	2.52965
Ccdc79_mef	3.05856
Ccdc7_mef	2.6077
Ccdc82_mef	6.36884
Ccdc83_mef	3.77401
Ccdc85a_mef	2.91141
Ccdc87_mef	4.13082
Ccdc88b_mef	5.10724
Ccdc88c_mef	4.20306
Ccdc93_mef	5.44755
Ccdc96_mef	4.26198
Ccin_mef	4.7727
Cck_mef	5.47112
Cckar_mef	2.2556
Cckbr_mef	5.34878
Ccl11_mef	3.63169
Ccl12_mef	3.60047
Ccl19_mef	4.6552
Ccl1_mef	4.68759
Ccl21a_mef	3.94193
Ccl22_mef	4.74049
Ccl24_mef	5.46011
Ccl25_mef	5.68508
Ccl28_mef	4.68661
Ccl3_mef	4.35813
Ccl4_mef	5.46998
Ccl5_mef	5.73592
Ccl6_mef	3.90143
Ccl8_mef	4.99869
Ccl9_mef	4.66181
Ccna1_mef	3.84327
Ccnb3_mef	2.66212
Ccnj_mef	4.61931
Ccnjl_mef	3.12119
Ccno_mef	4.62237
Ccr10_mef	5.64603
Ccr1_mef	3.78612
Ccr1l1_mef	3.79515
Ccr2_mef	4.69145
Ccr3_mef	2.79259
Ccr4_mef	4.53048
Ccr5_mef	3.13523
Ccr6_mef	4.48304
Ccr7_mef	4.01671
Ccr8_mef	3.53633
Ccr9_mef	3.2753
Ccrl1_mef	5.20224
Ccrl2_mef	5.20098
Cct6b_mef	4.19529
Cd160_mef	5.01869
Cd163_mef	2.32428
Cd164l2_mef	3.96067
Cd177_mef	2.59483
Cd180_mef	3.96885
Cd19_mef	4.81914
Cd1d2_mef	4.29871
Cd200r1_mef	3.56582
Cd200r3_mef	2.60998
Cd200r4_mef	2.40477
Cd207_mef	3.76996
Cd209a_mef	4.02619
Cd209b_mef	4.0999
Cd209c_mef	3.96662
Cd209d_mef	4.54573
Cd209e_mef	2.80138
Cd226_mef	2.47703
Cd22_mef	5.03291
Cd244_mef	3.01526
Cd247_mef	3.22444
Cd274_mef	4.44086
Cd27_mef	2.7818
Cd28_mef	2.91921
Cd2_mef	3.83844
Cd300a_mef	3.278
Cd300lb_mef	3.57687
Cd300lf_mef	4.82428
Cd300lg_mef	3.2814
Cd33_mef	3.5429
Cd34_mef	4.82934
Cd36_mef	3.05647
Cd37_mef	4.5907
Cd3d_mef	4.69694
Cd3g_mef	2.89045
Cd40_mef	6.51709
Cd40lg_mef	4.80983
Cd46_mef	5.15015
Cd48_mef	3.11197
Cd4_mef	5.53439
Cd52_mef	4.73074
Cd53_mef	4.19108
Cd5_mef	3.92861
Cd5l_mef	3.99382
Cd69_mef	2.63345
Cd6_mef	4.78558
Cd70_mef	3.87858
Cd72_mef	4.63053
Cd79a_mef	4.92758
Cd79b_mef	4.30113
Cd7_mef	5.14957
Cd83_mef	2.81022
Cd84_mef	3.41246
Cd86_mef	3.82802
Cd8a_mef	3.7406
Cd93_mef	3.7532
Cd96_mef	4.38795
Cdan1_mef	5.48093
Cdc14a$Cdc14a_mef	3.79313
Cdcp1_mef	4.7247
Cdh10_mef	6.48198
Cdh15_mef	6.05509
Cdh16_mef	4.91129
Cdh17_mef	4.82193
Cdh18_mef	3.07197
Cdh1_mef	2.67223
Cdh23_mef	4.50078
Cdh26_mef	4.83059
Cdh4_mef	4.83212
Cdh5_mef	3.91516
Cdh6_mef	5.44735
Cdh7_mef	2.36297
Cdh8_mef	2.70031
Cdk3_mef	4.59707
Cdk5r1_mef	5.33002
Cdk5r2_mef	3.69319
Cdkl1_mef	4.75583
Cdkl3_mef	3.73822
Cdkl4_mef	4.2338
Cdkn2aip_mef	5.39616
Cdrt4_mef	4.43916
Cds1_mef	4.69103
Cdx1_mef	4.22123
Cdx2_mef	4.74044
Cdx4_mef	2.42846
Ceacam10_mef	3.17884
Ceacam11_mef	2.46189
Ceacam12_mef	2.69469
Ceacam13_mef	2.46595
Ceacam14_mef	2.04853
Ceacam18_mef	4.95365
Ceacam2$Ceacam1_mef	5.63191
Ceacam20_mef	3.28591
Ceacam9_mef	4.84476
Cecr5_mef	5.38857
Cecr6_mef	5.29721
Cel_mef	4.9644
Celsr1_mef	3.56121
Celsr3_mef	4.95557
Cend1_mef	4.71187
Cenpo_mef	4.73541
Centa2_mef	4.41142
Centb1_mef	5.06302
Centd3_mef	3.4726
Centg1_mef	4.14837
Cep135_mef	4.67328
Cep250_mef	5.1544
Cer1_mef	3.71312
Cerkl_mef	2.20674
Ces1_mef	3.2153
Ces2_mef	4.39172
Ces3_mef	2.9035
Ces5_mef	3.03374
Ces6_mef	3.57032
Ces7_mef	4.04493
Cetn1_mef	2.82415
Cfb_mef	4.84487
Cfc1_mef	4.39695
Cfd_mef	4.57027
Cfh_mef	2.74731
Cfhr1_mef	2.30787
Cfi_mef	4.44237
Cfp_mef	5.15563
Cftr_mef	2.23693
Cga_mef	4.6044
Ch25h_mef	6.90799
Chad_mef	5.0947
Chat_mef	3.98816
Chchd8_mef	5.19927
Chd5_mef	5.28391
Chga_mef	3.54267
Chgb_mef	3.51631
Chi3l3$Chi3l3_mef	2.441
Chi3l4$Chi3l3_mef	3.3067
Chia_mef	4.238
Chic1_mef	4.97887
Chl1_mef	2.9352
Chml_mef	4.48876
Chmp4c_mef	4.02877
Chn2_mef	3.63606
Chodl_mef	4.00311
Chrdl1_mef	4.51557
Chrdl2_mef	4.57567
Chrm1_mef	5.24451
Chrm3_mef	3.35565
Chrm4_mef	3.41834
Chrna1_mef	4.9415
Chrna2_mef	3.65815
Chrna3_mef	3.79887
Chrna4_mef	4.43462
Chrna5_mef	2.59935
Chrna6_mef	4.82588
Chrna7_mef	4.92419
Chrna9_mef	3.93114
Chrnb2_mef	4.50883
Chrnb3_mef	4.92451
Chrnb4_mef	4.07473
Chrnd_mef	5.59524
Chrne_mef	5.23423
Chrng_mef	4.38553
Chst10_mef	4.77905
Chst2_mef	6.69438
Chst3_mef	5.38472
Chst4_mef	2.93102
Chst5_mef	5.0521
Chst8_mef	3.41889
Chst9_mef	2.53317
Chx10_mef	4.62369
Cib2_mef	5.53562
Cidea_mef	4.27271
Cidec_mef	3.10241
Ciita_mef	4.17837
Cilp_mef	3.43913
Cited4_mef	4.07024
Ckm_mef	5.46851
Ckmt1_mef	4.07954
Ckmt2_mef	2.57875
Clca1$Clca1_mef	3.45239
Clca2$Clca1_mef	2.22483
Clca3_mef	2.66475
Clca4_mef	2.8337
Clca5_mef	2.43596
Clca6$AI747448_mef	3.96529
Clcn1_mef	5.42846
Clcnkb_mef	5.16729
Cldn11_mef	2.61141
Cldn13_mef	4.56411
Cldn14_mef	4.82517
Cldn15_mef	4.40599
Cldn16_mef	4.75331
Cldn18_mef	3.93605
Cldn19_mef	3.87221
Cldn1_mef	4.03282
Cldn23_mef	2.78447
Cldn2_mef	4.52889
Cldn5_mef	4.76417
Cldn6_mef	4.97234
Cldn7_mef	3.91534
Cldn8_mef	2.43941
Cldnd2_mef	3.96028
Clec14a_mef	3.6927
Clec1a_mef	3.32541
Clec1b_mef	2.81799
Clec2e_mef	5.54078
Clec2g_mef	2.776
Clec2h_mef	2.62552
Clec2i_mef	3.37098
Clec3b_mef	5.30188
Clec4a2$Clec4a2_mef	4.54455
Clec4a3_mef	2.49349
Clec4b1$Clec4a2_mef	2.50569
Clec4e_mef	2.92111
Clec4f_mef	5.43447
Clec4g_mef	4.86787
Clec4n_mef	3.88129
Clec5a_mef	3.37886
Clec7a_mef	4.20622
Clgn_mef	4.2275
Clic3_mef	3.96726
Clic5_mef	3.36264
Clip2_mef	6.03047
Clmn_mef	5.38366
Clnk_mef	2.5981
Clps_mef	4.24756
Clrn1_mef	4.97106
Clrn3_mef	4.48367
Clstn2_mef	5.72136
Cma1_mef	4.52274
Cmah_mef	4.98923
Cmbl_mef	3.91195
Cmklr1_mef	5.86433
Cml1_mef	4.78781
Cml2_mef	3.3784
Cml3_mef	3.42428
Cml5_mef	3.04371
Cmtm1_mef	3.8715
Cmtm2b_mef	3.95583
Cmtm5_mef	3.81418
Cmtm8_mef	5.38359
Cnbp2_mef	2.78079
Cndp1_mef	2.76059
Cnfn_mef	4.27104
Cnga1_mef	4.1441
Cnga2_mef	3.40898
Cnga4_mef	3.29011
Cngb3_mef	2.88335
Cnih2_mef	5.80759
Cnih3_mef	3.20333
Cnksr1_mef	4.05379
Cnksr2_mef	3.06112
Cnnm1_mef	4.14793
Cnpy1_mef	3.47721
Cnr1_mef	4.77356
Cnr2_mef	3.43042
Cntd1_mef	5.22146
Cntfr_mef	5.41835
Cntn1_mef	4.23001
Cntn2_mef	4.6658
Cntn3_mef	3.39318
Cntn4_mef	2.95277
Cntn6_mef	2.74545
Cntnap1_mef	3.20077
Cntnap2_mef	3.23242
Cntnap4_mef	4.57156
Cobll1_mef	6.39331
Col11a2_mef	4.30517
Col13a1_mef	3.76363
Col14a1_mef	4.85956
Col15a1_mef	6.49186
Col17a1_mef	3.44152
Col19a1_mef	3.77816
Col23a1_mef	3.60544
Col24a1_mef	2.50317
Col4a3_mef	3.89375
Col4a4_mef	3.4533
Col4a6_mef	5.28089
Col8a2_mef	5.2506
Col9a1_mef	5.31487
Col9a2_mef	4.35481
Col9a3_mef	5.01297
Colec10_mef	2.70776
Colec11_mef	4.2746
Colq_mef	4.45846
Comp_mef	4.915
Corin_mef	2.71878
Coro1a_mef	4.79966
Coro2a_mef	4.5664
Coro6_mef	4.75861
Cox17_mef	3.76291
Cox4i2_mef	5.22327
Cox7a1_mef	4.18198
Cox7b2_mef	2.38795
Cox8b_mef	4.78853
Cp_mef	4.13893
Cpa1_mef	4.3191
Cpa2_mef	4.01056
Cpa3_mef	3.71501
Cpa4_mef	4.61555
Cpa5_mef	2.82655
Cpa6_mef	6.27878
Cpb1_mef	3.73035
Cpb2_mef	3.06543
Cpeb1_mef	6.35113
Cpeb3_mef	4.84011
Cphx_mef	5.55902
Cplx3_mef	4.28355
Cplx4_mef	3.43087
Cpn1_mef	3.88352
Cpn2_mef	3.78529
Cpne4_mef	2.92309
Cpne7_mef	4.63012
Cpne9_mef	3.27445
Cps1_mef	3.18099
Cpt1b_mef	4.75296
Cpz_mef	4.53318
Cr2_mef	3.91771
Crb1_mef	4.96051
Creb3l4_mef	3.69036
Creb5_mef	3.61765
Crebl2_mef	5.38567
Creg2_mef	3.06577
Crem_mef	5.7239
Crh_mef	2.39048
Crhbp_mef	3.2811
Crhr1_mef	5.66433
Crhr2_mef	4.18526
Crip3_mef	3.23091
Crisp1_mef	2.25217
Crisp2_mef	2.15733
Crisp3_mef	1.95872
Crisp4_mef	2.3874
Crispld1_mef	3.8081
Crp_mef	3.21177
Crtac1_mef	4.52113
Crtam_mef	3.4547
Crx_mef	4.62505
Crxos1_mef	3.55202
